"No","lat","long","A","B","C","D","E","F"
25403,87.5,243.5,0.05558297,0.2101563,0.07863986,3.35222,9.455362,8.090432
25404,88.5,243.5,0.08273304,0.1569519,0.4021952,2.992286,9.941955,7.701362
25405,89.5,243.5,0.1151495,0.1710207,0.7814927,2.583932,10.38753,7.206594
25406,-73.5,244.5,0.079854,0.01198826,0.8190524,0.0231663,3.344528,0.9239054
25407,-72.5,244.5,0.09583752,0.0158681,0.5921316,0.03975098,3.048227,0.9697509
25408,-71.5,244.5,0.02215211,0.005002924,0.3491609,0.1904447,2.761516,1.110644
25409,-70.5,244.5,0.01216067,0.132639,0.05174763,0.3186203,2.6691,1.309414
25410,-69.5,244.5,0.1157746,0.2767961,0.01991549,0.383714,2.834317,1.578663
25411,-68.5,244.5,0.04430758,0.08922225,0.0471104,0.3502575,3.214607,1.842816
25412,-67.5,244.5,0.04460582,0.1587928,0.04896215,0.2126926,3.727464,2.068722
25413,-66.5,244.5,0.03211595,0.06981814,0.05809661,0.06609296,4.232714,2.141303
25414,-65.5,244.5,0.08664018,0.1544935,0.157649,0.3045233,4.740308,2.030773
25415,-64.5,244.5,0.06414895,0.5640336,0.1578402,0.6218677,5.328161,1.873826
25416,-63.5,244.5,0.08116557,0.4336409,0.0376633,0.9505686,6.097905,1.636504
25417,-62.5,244.5,0.1024663,0.09125221,0.4434136,0.9415361,7.173125,1.283758
25418,-61.5,244.5,0.141621,0.2748013,1.024983,0.5476471,8.625203,0.7620676
25419,-60.5,244.5,0.05211752,0.2366797,1.647572,0.4388699,9.963254,0.292028
25420,-59.5,244.5,0.04665288,0.2711782,2.101293,0.5073302,10.83299,0.06944113
25421,-58.5,244.5,0.0581565,0.2599015,2.554436,0.06969237,11.35996,0.398113
25422,-57.5,244.5,0.271521,0.1154753,3.027057,0.2646239,11.61654,1.037392
25423,-56.5,244.5,0.6522054,0.1125721,3.252353,0.7827604,11.6829,1.812075
25424,-55.5,244.5,0.9779594,0.01054331,3.481864,1.351155,11.71745,2.584166
25425,-54.5,244.5,1.171491,0.3693852,3.799757,1.838195,11.79225,3.222533
25426,-53.5,244.5,1.300408,0.2804004,4.168992,2.290878,11.85966,3.662804
25427,-52.5,244.5,1.414832,0.3176384,4.53748,2.654283,12.02401,3.904592
