"No","NN.sigma_1800_today","lat","long"
6162,0.00730102215002336,-12.386,322.4
6163,0.0134168025096272,-12.409,322.43
6164,0.00102462441338723,-12.715,322.87
6165,0.0644186101279029,-13.243,324.52
6166,0.0733175858346932,-13.282,325.5
6167,0.0313647069238664,-13.343,326.97
6168,0.0038267734232936,-13.439,329.41
6169,0.0227111029686892,-11.95,329.49
6170,0.000852778946187656,-10.457,329.57
6171,0.027048240239273,-8.966,329.65
6172,0.00445518696363297,-7.474,329.73
6173,0.000480515791386667,-5.986,329.81
6174,0.00813804439077894,-4.494,329.89
6175,0.0230683794687273,-3.005,329.97
6176,0.0357721470554151,-2.5,329.99
6177,0.000262557942651334,-1.9,330
6178,0.0312085560805881,-0.999,330
6179,0.000116013447309576,-0.25,328.71
6180,0.0206813888189994,0.5,327.42
6181,0.0339353774256022,1.293,326.06
6182,0.211335361050765,2.168,324.55
6183,0.520573333908669,3.042,323.05
6184,0.122629359189661,3.917,321.54
6185,0.118841182782453,4.792,320.03
6186,0.0880231537869247,5.667,318.52
6187,0.135899564307405,6.543,317.01
6188,0.0378980705575391,7.416,315.49
6189,0.0975603745180395,8.292,313.97
6190,0.0293306393004002,9.166,312.45
6191,0.00125377569711307,10.042,310.92
6192,0.00080876231737183,13.662,313.05
6193,0.000673200084746577,12.305,312.24
6194,0.00274608775767725,10.946,311.45
6195,0.0254488685227353,10.041,310.92
6196,0.0554944388297329,8.741,310.17
6197,0.0495340811030146,7.444,309.42
6198,0.0134689740899294,6.576,308.91
6199,0.0325827382441816,6.155,308.64
6200,0.0558911676988207,5.965,308.55
6201,0.176252089951748,5.887,308.5
6202,0.00570612285516011,38.23,235.02
6203,0.146427973900021,37.257,232.8
6204,0.137648462039833,37.018,232.26
6205,0.0122878638113667,36.773,231.71
6206,0.218944551074513,36.53,231.16
6207,0.203980402296376,36.05,230.1
6208,0.0113250116093332,35.798,229.54
6209,0.15763383390331,35.543,229
6210,0.0183614754186984,35.069,227.93
6211,0.031677729471715,34.818,227.4
6212,0.133397252742633,34.583,226.87
6213,0.0735367613550402,34.585,225
6214,0.145139875473378,34.998,225
6215,0.0590009353390708,35.499,225
6216,0.0490585794107858,36,225
6217,0.0150215149472873,36.498,225
6218,0.00412386383292889,37.003,225
6219,0.0473558658258889,37.499,224.99
6220,0.1247070498843,38.499,224.99
6221,0.04250281399463,39,225
6222,0.0582068423604053,39.813,225
6223,0.0449170468783401,40.503,225
6224,0.00547514283047487,41.001,225
6225,0.0272206612260417,41.985,223.49
6226,0.0437603862238091,42.637,222.47
6227,0.0153068311671237,42.97,221.95
6228,0.000714140355700523,43.622,220.91
6229,0.00411197697521992,43.95,220.38
6230,0.0124900851935749,45.264,218.27
6231,0.0222033893755007,45.919,217.19
6232,0.00723752156538804,46.897,215.57
6233,0.00825795213222926,47.227,214.99
6234,0.00538592261312618,48.214,213.31
6235,0.00541186339225069,49.197,211.61
6236,0.00229604464234161,49.527,211.03
6237,0.0066017093773602,49.822,210.43
6238,0.0360897619160411,50.495,209.27
6239,0.00334033306610598,51.158,208.06
6240,0.0356140027829813,51.82,206.84
6241,0.00377205838333001,52.474,205.62
6242,0.00735855607735141,52.801,204.98
6243,0.00401383224572197,53.13,204.37
6244,0.0265161049970984,53.463,203.73
6245,0.030788227441467,53.985,202.64
6246,0.0710883021914751,54.063,202.52
6247,0.0598671257757007,54.12,202.4
6248,0.082833365760391,54.218,202.21
6249,0.0877886902306575,54.29,202.09
6250,0.00118632965850758,54.36,201.96
6251,0.000622067820415319,54.374,201.91
6252,0.0367107368678661,54.488,201.7
6253,0.000529929002318859,54.525,201.63
6254,0.000914386392781446,54.567,201.56
6255,0.0177968163649545,54.595,201.49
6256,0.00337998072451889,54.622,201.44
6257,0.000189952174347416,53.132,204.37
6258,0.00627302628283165,53.289,205.16
6259,0.143648761373295,54.366,210.8
6260,0.105791704317832,54.987,214.09
6261,0.0226679771446428,55.448,216.58
6262,0.0675637637859599,55.781,218.38
6263,0.000761544196247267,59.001,186.01
6264,0.000523043489746813,58.5,185.59
6265,0.000101274694255683,58.006,185.14
6266,0.00154434910874739,57.499,184.75
6267,0.000938516503062896,56.984,184.34
6268,0.00172104027539941,55.498,183.16
6269,0.0824743727377329,55,182.8
6270,0.11850975494346,53.496,181.75
6271,0.120555231036568,53.001,181.4
6272,0.126093408137965,51.859,180.21
6273,0.0548886097566171,50.7,179.42
6274,0.0527138349693318,50.475,179.27
6275,0.00221825103764243,48.995,178.99
6276,0.0125769057515274,47.995,179
6277,0.00748116790640496,47.002,179
6278,0.00961068374517885,45.003,179
6279,0.0127000814910342,43.999,178.99
6280,0.0112330077456845,43.499,179
6281,0.00413227442260738,42.98,179
6282,0.000769153132745991,42.482,179.01
6283,0.000977666875271388,41.98,179.01
6284,0.0033066128225853,40.99,179.01
6285,0.0391533639523454,38.993,179
6286,0.00699592628198893,37.494,179
6287,0.000801735489929388,36.991,179
6288,0.0816379694856615,35.505,179.02
6289,0.0185007151120682,33.992,179
6290,0.00734807343511175,32.484,179
6291,0.128416594297583,30.994,178.99
6292,0.0510321138172373,28.994,179
6293,0.0561017863871504,27.499,179.01
6294,0.00564040442999598,25.996,179.01
6295,0.00608944424271308,24.501,179
6296,0.0428344752216577,23.006,179
6297,0.00632411555899668,20.001,179
6298,0.0104021941492063,18.502,179
6299,0.00579291609644093,16.994,179
6300,0.00375888615164503,15.506,179
6301,0.00329008601946675,14.006,179
6302,0.0133704682378401,12.501,179
6303,0.0142656927440897,11.003,179
6304,0.283485957939861,9.5047,179
6305,0.306739934158065,8.4963,178.99
6306,0.261357952179567,7.501,178.99
6307,0.344300204172582,6.2422,179
6308,1.15789946849083,5.4932,179
6309,1.20579677112215,4.2398,179
6310,1.01688855921269,2.2468,179.01
6311,0.81311774161968,1.5012,179
6312,0.935755517235776,0.739,179
6313,2.0750097430677,8e-04,180
6314,0.904777004900762,0.0025,179.25
6315,0.0501328711605807,-0.2457,178.99
6316,0.0197263338425965,-0.9993,179
6317,0.415867630362995,-1.9985,179
6318,0.442628960899166,-2.749,179
6319,0.739603140823849,-4.2565,179
6320,1.17254019319617,-5.4993,179
6321,1.17892726128771,-7.0002,179
6322,1.38728879425586,-8.5005,178.99
6323,1.82127136057355,-8.6135,178.97
6324,0.526662253027959,-10.002,179
6325,0.299442666226225,-11.507,179
6326,0.0869530647680654,-13.497,179
6327,0.000958377923829664,-14.998,178.99
6328,0.568357506223149,-4.0153,144.81
6329,0.345953638031319,-3.9778,144.83
6330,0.893508203644969,-3.8888,144.89
6331,0.760094630897271,-2.9972,145.29
6332,0.990917953871509,-2.2528,145.5
6333,1.04595899396653,-1.5028,145.71
6334,0.945773867316395,-0.7472,145.93
6335,1.60517881110988,0.0028,146.15
6336,1.51381023132592,0.75,146.36
6337,1.25716319140477,1.5,146.57
6338,1.83572374323003,2.25,146.79
6339,4.08482559413505,3,147.01
6340,2.46445898285707,4.4945,147.65
6341,1.43143749528152,5.9888,148.28
6342,0.430384706305611,7,148.7
6343,0.04095307392028,8.4972,149.33
6344,0.205538386372607,9.6888,149.33
6345,0.151594103873587,11.161,149.33
6346,0.0226342660077838,12.503,149.34
6347,0.262827679863283,14.508,149.32
6348,0.271305807057043,15.833,149.33
6349,0.0129779787982098,17.167,149.33
6350,0.0621630534659714,19.17,149.34
6351,0.00675428390134666,23.183,149.34
6352,0.00077310519281185,23.833,149.33
6353,0.00264390202444324,25.833,149.33
6354,0.00514766398145489,27.167,149.34
6355,0.0285776201185333,29.161,149.28
6356,0.0968883452309201,32.23,145.47
6357,8.27942687591563e-05,-17.398,210.06
6358,0.00496845482177674,-15.618,208.03
6359,0.0123088140268757,-15.045,206.57
6360,0.00230841002212948,-14.269,204.64
6361,0.0024813112654865,-13.702,203.19
6362,0.00134578717916526,-12.931,201.22
6363,0.00585604235083241,-12.203,199.45
6364,0.0736014635657565,-11.45,197.6
6365,0.364573683194177,-10.684,195.67
6366,0.525881531350835,-10.431,195.03
6367,0.617273000223514,-9.9143,193.08
6368,0.0264480118879544,-10.185,191.16
6369,0.00122572939929508,-10.019,190.63
6370,0.0033113306400804,-9.6962,189.67
6371,0.323187250506477,-8.911,191
6372,0.0321911066943729,-9.65,189.09
6373,0.121686634258827,-9.8585,187.7
6374,0.275748043304617,-10.059,186.32
6375,0.523223773903988,-10.22,185.15
6376,0.52742450940814,-10.731,184.06
6377,0.030041186161891,-13.564,182.12
6378,0.0045396101230265,-15.219,180.94
6379,0.00223528397330691,41.002,208
6380,0.0243799032873848,39.003,208
6381,0.0864221670855259,37.001,208
6382,0.0958569084796226,31.006,208
6383,0.0346566899119541,29.008,208.01
6384,0.00256428206150935,27.003,208
6385,0.0708210695129356,23.005,208
6386,0.024264830713894,20,202
6387,0.0303854735032244,16,202
6388,0.052068595722124,11.999,202
6389,0.0179136071889858,-10,209
6390,0.064539283413212,-9,209
6391,0.0173508466794612,-7.9998,209
6392,0.00473100487396562,-7.0002,209
6393,0.234881586488633,-6,209
6394,1.42285037508516,-5,209
6395,2.55939217817688,-2.9997,209
6396,2.48060803052106,-2,209
6397,2.34829115727776,-1.5,209
6398,1.69617278786272,-1,209
6399,0.414656178877291,-0.5002,209
6401,2.16278439113181,0.5,209
6402,2.29636322169126,1,209
6403,1.24863008626981,1.5,209
6404,0.561680073399621,2,209
6405,0.901638877238803,4,209
6406,0.913772729122416,5,209
6407,0.366942534992626,5.9998,208.84
6408,0.0231465758574175,7.0005,208.67
6409,0.0524464806185526,8.0002,208.5
6410,0.0138875025466457,10,208.06
6411,0.0694769393730869,11,208
6412,0.124066072295518,12.003,208
6413,0.0139618013132872,13,208
6414,0.0134820109452401,14,208
6415,0.0261313800803255,15,208
6416,0.0204192559237558,16,208
6417,0.00792650310236211,17,208
6418,0.0184959069688567,19,208
6419,0.0264174816871247,20,208
6420,0.0207919897302204,22,208
6421,0.00200116809878361,23,208
6422,0.00702732981623634,24,208
6423,0.00731110579358192,25,208
6424,0.019563424992772,26,208
6425,0.0548869473493678,27,208
6426,0.0729282901290075,28,208
6427,0.00331664783336131,30,208
6428,0.0518107048792642,31,208
6429,0.0174093794226908,32,208
6430,0.0190059415878808,33,208
6431,0.0452997505930919,34,208
6432,0.00360112418837498,35,208
6433,0.0365991546274685,36,208
6434,0.00572445271505313,37,208
6435,0.00459391339849152,38,208
6436,0.0137231266513654,39,208
6437,0.00633090925222462,40,208
6438,0.00698829039433485,41,208
6439,5.17796818503459e-05,42,208
6440,0.00090556552157048,44,208
6441,0.00899228005762979,45,208
6442,0.00405706702532635,46,208
6443,0.00194956553923677,47,208
6444,0.0015761962715331,48.002,208
6445,0.000159920550449394,49,208
6446,0.00224945632475732,50,208
6447,0.00384704627657741,51,208
6448,0.01074542099117,52,208
6449,0.0174340982021808,53,208
6450,0.00895359705928629,54,207.78
6451,0.0186607843208764,55,207.34
6452,0.00636164532657247,55.5,207.12
6453,0.00608398622475541,55.67,207.05
6454,0.00231708247361825,55.77,207
6455,0.000955682805668687,55.85,206.97
6456,0.00377838211700984,55.92,206.94
6457,0.0021844248506787,56.01,206.9
6458,0.00223254219551216,56.22,206.81
6459,0.0141232961962163,56.28,206.78
6460,0.00129098348706509,50.09,215.17
6461,0.00441812594652266,48,215
6462,0.00305565230414432,46,215
6463,0.000221762822646216,44,215
6464,0.00321809939896375,42,215
6465,0.00699954552579029,40,215
6466,0.134021312275829,38,215
6467,0.0375440447130272,40,213.5
6468,0.00467002422843422,42,212.2
6469,0.00038498969050123,43,211.5
6470,0.000465275743551983,44,210.8
6471,0.00564290632141004,45,210.1
6472,0.0101896972240856,46,209.4
6473,0.00446360223589398,48,208.01
6474,0.000964726394308599,47,208
6475,0.0211632570280005,46,208
6476,0.00135328067885176,45,208
6477,0.000721564596694211,44,208
6478,0.00215987706097026,43,208
6479,1.38539262148045e-05,42,208
6480,0.00298103796814536,41,208
6481,0.00806987012516084,40,208
6482,0.0519707935967113,39,208
6483,0.0758296142788679,38,208
6484,0.0144273999430076,37,208
6485,0.0396069562372279,36,208
6486,0.00919918731808237,35,208
6487,0.0149519019169945,34,208
6488,0.00573544448109405,32,208
6489,0.00327924121270405,31,208
6490,0.0146773460655722,30,208
6491,0.0484134755423591,28,208
6492,0.00471814321875395,26,208
6493,0.0143003733617007,24,208
6494,0.0191495874521646,22,208
6495,0.00191582057524531,20,208
6496,0.00373966275508559,18,208
6497,0.00232458579887333,64.983,190.87
6498,0.0186130452188459,67.458,191.12
6499,0.00760409267282965,70.633,192.54
6500,0.00202196738850988,71.918,193.75
6501,3.47540665996968e-05,72.707,198.76
6502,0.000773397638964013,72.92,199.48
6503,0.00251210126229384,73.036,199.62
6504,0.000691019910257308,73.247,199.99
6505,0.0011966458733076,73.282,199.87
6506,0.0137211619342769,73.449,200.16
6507,0.000725452629920114,73.608,200.43
6508,0.00215148836016905,73.439,202.46
6509,0.0016518843671506,73.099,201.85
6510,0.000100351341017272,72.851,201.51
6511,0.00538236643278836,72.745,201.38
6512,7.46329623576073e-05,72.606,201.24
6513,0.00058775871344482,72.243,200.21
6514,0.0107728291214337,71.813,204.32
6515,0.00206793376038325,71.495,206.1
6516,0.00184478145917312,71.779,205.6
6517,0.0100363963873512,71.833,205.38
6518,0.0102211811065547,71.928,205.18
6519,0.0043796929725801,72.073,205.53
6520,4.95260504270823e-05,72.187,205.6
6521,0.00117986606647745,71.65,204.24
6522,0.000749219703384442,71.404,202.81
6523,0.0301299193744096,65.668,191.79
6524,0.000354803149120331,65.71,191.15
6525,0.00106163809331009,65.7,191.27
6526,4.25867508635118e-05,65.683,191.43
6527,0.000663477966513749,65.673,191.59
6528,0.00162936968999323,67.506,191.11
6529,0.0101152893350782,68.51,192.61
6530,0.00201323431081669,69.955,195.6
6532,0.00119840561645092,71.326,201.99
6533,0.000338561379316333,71.379,202.26
6535,0.0343369611768669,71.829,204.98
6536,0.00136455953430435,71.987,205.31
6537,0.001028233189249,72.141,205.73
6538,3.63650563508472e-05,72.507,206.7
6539,0.000145199194588974,72.319,208.02
6541,0.0164531599548218,71.696,207.71
6542,0.456764639421357,71.647,207.6
6543,0.00122294631976724,71.563,207.6
6545,0.000741627328587712,71.297,207.37
6546,0.0017716416439247,72.233,200.67
6547,0.00107910828593336,72.645,201.39
6548,0.00170420958700978,72.733,201.56
6549,0.0271327103698704,72.836,201.74
6550,0.0246553882511352,72.881,201.77
6551,9.85442796329056e-05,73.076,202.09
6552,0.00568022262443017,73.421,202.6
6553,0.0198712577544083,73.707,200.91
6554,0.00520218037271655,73.497,200.45
6555,0.00412825916197261,73.301,199.87
6556,0.00148007232066439,73.218,199.81
6557,0.000492848923862866,73.071,199.51
6558,0.00236953383136939,72.986,199.35
6559,0.000736555259452107,72.801,198.91
6560,0.000216855292957796,72.911,198.05
6561,0.0028238507150759,73.63,194.6
6562,0.0679493908766278,70.681,193.5
6563,0.0023460684145199,72.753,292.98
6564,0.000122626408179986,72.586,289.17
6565,0.00632970424456871,72.412,286.83
6566,0.00207262829793107,72.336,285.56
6567,0.000340057667513292,73.054,293
6568,0.000556339155362723,73.682,293
6569,0.00266051257950834,74.971,293
6570,0.00194651167396609,75.134,293
6571,0.00234496370603745,75.312,293
6572,0.00136967034009819,75.533,293
6573,5.76944658241147e-05,75.701,292.99
6574,0.00116411828582282,78.331,287.09
6575,0.00981961744291502,78.339,286.62
6576,0.000424880496080433,78.332,286.11
6577,0.00279447725349907,78.333,285.56
6578,6.58974638102569e-05,78.331,285.1
6579,0.0419654431122812,80.559,291.07
6580,0.0501284529608386,80.543,291.23
6581,0.0128836365947128,80.462,291.96
6582,0.00215408235391564,80.42,292.18
6583,0.00237671577893956,80.394,292.43
6584,0.0489195334562625,80.371,292.58
6585,0.027482449539785,81.167,295.7
6586,0.00418687503872948,81.191,295.5
6587,0.210772202859149,81.621,296.75
6588,0.000817029775447142,65.654,191.79
6589,0.000353849076656269,65.671,191.61
6590,0.00289480335180856,65.663,191.45
6591,0.000234265738233206,65.679,191.27
6592,0.000680287461864209,65.7,191.11
6593,0.00326477495263079,67.501,191.09
6594,0.000369082514494779,70.642,192.71
6595,0.00209779648218853,72.007,200.42
6596,0.000737165796820922,72.079,200.4
6597,0.000514502321007818,72.245,200.78
6598,0.000257410818300159,72.365,200.98
6599,0.000392068273795333,72.48,201.1
6600,0.000119879496114133,72.582,201.26
6601,0.00216009205507504,72.661,201.27
6602,0.000617153638161688,72.72,201.6
6603,0.000732445582362029,72.774,201.6
6604,0.000497573712098197,72.861,201.77
6605,0.0243797748024185,73.135,202.21
6606,0.00202742652073849,72.629,202.61
6607,0.00150453231835257,71.69,205.28
6608,0.000594625545685365,71.776,205.36
6609,0.00274711853732995,72.098,205.6
6610,0.00748540778880379,72.259,205.48
6611,0.000776123057775601,71.924,205.14
6612,0.000128549997519873,71.665,203.78
6613,0.00308105470351032,71.631,203.91
6614,0.000897238291179966,71.582,203.92
6615,0.000356494769658677,71.556,204.16
6616,6.73934306552646e-05,71.538,204.2
6617,0.000685722557262772,71.399,202.45
6619,0.0275652316390248,65.66,191.79
6620,0.000654118225851641,65.661,191.6
6621,0.000532940861338054,65.677,191.45
6622,0.000323784897951702,65.691,191.29
6623,0.0007568838722607,65.715,191.1
6624,0.000316773934359625,67.531,191.12
6625,0.120107099486446,68.504,192.6
6626,0.0495506582876881,69.956,195.61
6628,0.000462561269633357,71.078,200.57
6629,0.000392930179585635,71.054,200.71
6630,0.00250089256862488,71.028,200.78
6631,0.00144003652318097,71.069,200.54
6632,0.000486812022131241,71.391,202.4
6633,0.000661601825772906,71.702,203.86
6634,0.00833442373064697,71.673,204.01
6636,0.00355466921517975,71.603,204.22
6637,0.00156896843566626,71.578,204.32
6638,0.00125299845987966,71.932,205.1
6639,0.00616011855265415,71.989,205.25
6640,0.00537296213405286,72.23,205.8
6641,0.0237885765005165,71.29,207.46
6642,0.0223975786101711,71.451,207.6
6643,0.0148614782871566,71.576,207.54
6644,0.0327088162813912,72.605,208.13
6645,0.00223082324671883,72.413,208.1
6646,0.00327259333047273,71.97,207.84
6647,0.000633538969081875,71.651,207.82
6648,0.00049133998983127,71.65,207.61
6649,6.68065012758113e-05,72.172,206.06
6650,0.0141177755784428,72.412,206.61
6651,0.212848053762406,72.694,207.04
6652,0.00279078220316098,72.217,200.8
6653,0.00429656511755138,72.379,201.03
6654,0.00393864575019074,72.476,201.12
6655,6.37468899605275e-06,72.557,201.21
6656,0.00560364145144429,72.609,201.27
6657,0.00406000815226322,72.658,201.41
6658,0.0211974179858356,72.699,201.54
6659,0.00544433035962133,72.746,201.56
6660,0.0307416580207852,72.776,201.64
6661,0.0343805246074043,72.82,201.75
6662,0.00356142937755564,72.857,201.7
6663,0.122609797234941,73.042,202.01
6664,0.00220651421922434,73.388,202.59
6665,0.367403870942272,73.798,203.28
6666,0.0879748691653136,73.9,202.15
6667,0.246020661168894,73.761,200.98
6668,0.0780019450968502,73.481,200.4
6669,0.0713735033623987,73.29,199.93
6670,0.00657417787500321,73.222,199.81
6671,0.00400926005257536,73.103,199.49
6672,0.00300701183471255,73.008,199.26
6673,0.000976219831092927,72.738,198.7
6674,0.075119028491549,80.454,346.65
6675,0.000104454480720043,80.308,350.44
6676,0.00279653263686181,80.264,351.33
6677,0.0138960697857229,77.153,349.47
6678,0.00253410992736799,76.988,353.42
6679,9.10711080469382e-05,76.919,353.93
6680,0.0024280253698927,50.72,227.18
6681,0.00306958190918795,51.02,227.82
6682,0.00182725332262361,51.31,228.46
6683,0.00413453502294204,51.6,229.12
6684,0.000459732680097456,51.83,229.63
6685,0.00312742349392499,52.02,230.03
6686,0.0266902826428305,52.23,230.55
6687,0.0442174245397622,48.28,230.55
6688,0.00478563910271955,48.57,231.16
6689,0.0287862226486093,48.86,231.78
6690,0.00200382611259371,49.11,232.3
6691,0.00161881584834481,49.37,232.9
6692,0.0953644571652319,49.44,233.03
6693,0.0129928277092244,49.48,233.16
6694,0.0280355116893232,49.53,233.3
6695,0.0052892729975548,46,232.5
6696,0.00702868036643709,46.29,233.08
6697,6.76048316343084e-05,46.59,233.68
6698,0.00171719633593368,46.87,234.27
6699,0.000264970796935314,47.16,234.87
6700,0.00010813018057131,47.25,235.08
6701,7.16117973272012e-05,47.34,235.26
6702,0.263540945145952,47.42,235.44
6703,0.183111131589177,44.65,235.84
6704,3.7749729161481e-05,44.65,235.66
6705,0.00122191261541113,44.65,235.43
6706,0.000154940214484277,44.65,235.2
6707,0.000638853684958323,44.65,234.96
6708,0.00272983082437857,44.65,234.73
6709,0.020587503659045,44.65,234.5
6710,0.00350991876583726,44.65,233.79
6711,0.00335349922614958,44.65,233.09
6712,0.00940687937722996,41.39,232.84
6713,0.0212816424716166,41.66,234.06
6714,0.000269109935427875,41.79,234.71
6715,0.00197061729980732,41.84,234.92
6716,0.0095277646951134,41.87,235.14
6717,0.80179986802544,41.92,235.36
6718,1.63190468038992,41.96,235.52
6719,0.984394545271285,41.99,235.65
6720,2.55530256017914,40.26,235.61
6721,2.59649838826245,40.23,235.55
6722,0.0479736229028592,40.09,235.23
6723,0.0150935642217955,40.01,235.05
6724,0.00978083955555207,39.93,234.88
6725,0.00345354679489827,39.86,234.73
6726,0.000327734220077319,39.69,234.36
6727,0.0195719868032868,39.36,233.61
6728,0.0568000903423634,37.63,234.93
6729,0.0597050759684098,37.97,235.65
6730,0.622832375483401,38.14,236.02
6731,0.35465441293331,38.2,236.16
6732,0.316029193625226,38.27,236.31
6733,1.56870633444585,38.33,236.46
6734,0.0296215577014785,38.4,236.6
6735,0.0307742294436727,38.47,236.75
6736,0.151519099957401,35.9,236.2
6737,0.357214605027185,36.23,236.91
6738,0.300166605412208,36.4,237.26
6739,0.434802937174682,36.53,237.56
6740,0.655775423393672,36.6,237.69
6741,1.06415107887143,36.67,237.84
6742,0.260352806397355,36.73,237.98
6743,0.000974283927905248,36.8,238.13
6744,0.0718604638823514,34.17,237.45
6745,0.138034471851265,34.5,238.14
6746,0.100719318215499,34.67,238.49
6747,0.373329118368256,34.74,238.63
6748,0.667176752505364,34.87,238.91
6749,0.072259899005378,34.94,239.05
6750,0.565249384203148,35,239.19
6751,0.215297700660373,35.04,239.26
6752,0.00447843193401933,35.06,239.31
6753,0.0472807079018032,32.6,239.01
6754,0.0180283218678999,32.77,239.35
6755,0.120943497881341,32.94,239.69
6756,0.391451480789701,33.1,240.03
6757,0.491846778439799,33.2,240.24
6758,0.0391543840944161,33.44,240.71
6759,0.0104956506599443,33.64,241.13
6760,0.350272883436352,33.78,241.42
6761,0.0177860679337164,33.84,241.54
6762,0.00350979147935027,33.93,241.28
6763,0.0357134998274618,33.79,241.15
6764,0.0192158413038557,30.35,240.54
6765,0.114348364773157,30.69,241.21
6766,0.124892172926828,30.85,241.55
6767,0.0864792249610083,31.02,241.88
6768,0.152422854489553,31.19,242.21
6769,0.648961530325337,31.35,242.55
6770,0.0798973791311981,31.52,242.89
6771,0.0244034113564129,31.62,243.09
6772,0.0115377200354848,31.69,243.23
6773,0.0755433788671668,28.39,245.77
6774,0.00548627879521138,28.22,245.43
6775,0.00454397682614966,28.05,245.11
6776,0.63564869262017,27.85,244.71
6777,0.0432628490133851,27.79,244.59
6778,0.0801686629387708,27.72,244.46
6779,0.0285423316384197,27.55,244.13
6780,0.0965568878089588,27.39,243.81
6781,0.274985993558179,27.22,243.48
6782,0.0286419561657696,26.09,247.18
6783,0.00275022666367813,25.92,246.86
6784,0.000678244384689402,25.75,246.54
6785,0.0155486415142143,25.59,246.22
6786,0.0679925227592454,25.42,245.91
6787,0.0395967274839453,25.25,245.59
6788,0.053086651444584,25.09,245.27
6789,0.017357465975298,24.92,244.95
6790,0.00104962104318825,40.011,289.99
6791,0.000337612254381671,39.897,290.07
6792,0.000211675900392916,39.857,290.07
6793,7.08785469324417e-06,39.791,290.15
6794,0.00069666086502257,39.701,290.2
6795,0.000162887217329762,39.258,290.51
6796,0.000274064376936858,39.018,290.67
6797,0.00136733885487119,38.794,290.79
6798,0.00026269110220624,38.56,290.97
6799,0.000683855290388928,38.316,291.17
6800,0.00371216554653612,38.067,291.36
6801,0.0267872988796655,37.812,291.53
6802,0.0142119214749715,37.61,291.66
6803,0.0110558250719614,37.376,291.79
6804,0.00377763207617404,37.125,291.95
6805,0.00177201897711215,36.55,292.24
6806,0.000426349730733845,36.195,292.56
6807,0.000797023937951006,35.705,292.83
6808,0.00139394729641849,35.224,293.12
6809,0.00459376610700343,34.74,293.42
6810,0.00479135685653695,34.261,293.71
6811,0.000911172398655765,33.353,294.41
6812,0.00141944657086725,32.931,294.8
6813,0.00141002875327449,32.647,295.07
6814,0.00116415380804678,31.906,294.96
6815,0.000347578444548665,31.31,294.71
6816,0.002577801774579,30.608,294.66
6817,0.00123057694046773,29.902,294.62
6818,0.000145168111052611,29.204,294.57
6819,0.000877442465358539,28.518,294.52
6820,0.000719126139522533,27.816,294.48
6821,0.00155246356758123,27.117,294.43
6822,0.000557258472196791,26.422,294.38
6823,0.00128189692859133,25.719,294.34
6824,0.0011654053934572,25.019,294.29
6825,0.00149054952307289,24.32,294.25
6826,0.000762770707651779,23.622,294.19
6827,0.00101509519512408,22.231,294.11
6828,0.000485621715788044,21.522,294.07
6829,0.000285495919666172,20.832,294.02
6830,0.0020081682227989,20.359,294
6831,0.00014827306194659,20.028,294.01
6832,0.000457975497712527,19.69,294.01
6833,0.00165806081311992,19.354,294
6834,5.086887441625e-05,19.028,293.99
6835,0.00601307840287309,18.984,294
6836,0.00714154395325249,18.914,294
6837,0.00674780605769346,18.837,294
6838,0.014381375685418,18.751,294
6839,0.00440967489817671,18.654,294
6840,0.000412755739352328,18.578,294
6841,0.00312153964529486,18.497,294
6842,0.00505073582509666,17.957,294.87
6843,0.000107283277911998,17.734,294
6844,0.023269528499872,17.7,294
6845,0.0189652924111477,17.667,294
6846,0.0121209703733436,17.63,294
6847,0.0076878907495377,17.503,294
6848,0.0138922257160258,17.362,294
6849,0.00568513034413652,17.072,293.53
6850,0.0208054065282554,16.698,292.92
6851,0.0119079254214646,16.328,292.31
6852,0.00025626639725676,15.948,291.71
6853,0.0835473536235018,15.575,291.11
6854,0.0790404749161621,15.201,290.49
6855,0.0568954030215798,14.67,290.4
6856,0.045707313785711,14.141,290.3
6857,0.000186442918709632,13.617,290.19
6858,0.000213852109283335,13.569,290.19
6859,0.000523492680448107,13.476,290.18
6860,0.000976696409845032,13.332,290.14
6861,0.000512964049973365,13.188,290.13
6862,0.022133519271391,13.132,290.12
6863,0.0160719669238533,13.069,290.11
6864,0.0190807584491913,12.79,290.05
6865,0.00251533984316846,12.678,290.03
6866,0.00558873880349711,12.603,290.01
6867,0.0064417307788291,6.868,306.52
6868,0.0043220523587412,6.9383,306.55
6869,0.000136598743609738,7.0084,306.58
6870,0.00873800207206294,7.0796,306.61
6871,0.000471831692306938,7.149,306.65
6872,0.00197234255222349,7.2201,306.68
6873,0.00548541724661518,7.2892,306.71
6874,0.000678416577166605,7.6202,306.86
6875,0.00105747589369593,7.7827,306.93
6876,0.0980676900740851,7.9452,307
6877,0.000105579240616463,8.1069,307.08
6878,0.000536167343740296,8.2714,307.15
6879,0.00124662174937782,8.434,307.22
6880,1.28390782542773e-05,8.595,307.29
6881,0.000861124986382798,8.7622,307.37
6882,0.0167145240287037,8.9251,307.44
6883,0.00369326691292621,9.088,307.52
6884,0.00369720447011975,9.2523,307.59
6885,0.00331062966268326,9.4205,307.67
6886,0.00397762058076236,9.6414,307.67
6887,0.0203428329559601,9.859,307.67
6888,0.0225550532439609,10.082,307.67
6889,0.00141280937975175,10.751,307.67
6890,0.000828420878860519,11.414,307.67
6891,0.00661415118357848,12.077,307.67
6892,0.000709792411446433,12.746,307.67
6893,0.0110888537685898,13.41,307.67
