"No","NN.sigma_2100_4.5_today","NN.station_2100_4.5_today","NN.Mdist_2100_4.5_today","NN.sigma_today_2100_4.5","NN.station_today_2100_4.5","NN.Mdist_today_2100_4.5","NN.sigma_2100_8.5_today","NN.station_2100_8.5_today","NN.Mdist_2100_8.5_today","NN.sigma_today_2100_8.5","NN.station_today_2100_8.5"," NN.Mdist_today_2100_8.5","NN.sigma_1800_today","NN.station_1800_today","NN.Mdist_1800_today","lat","long","NN.sigma_today_1800","NN.station_today_1800","NN.Mdist_today_1800","lat_1800_today","long_1800_today","lat_today_1800","long_today_1800","lat_today_2100_8.5","long_today_2100_8.5","lat_2100_8.5_today","long_2100_8.5_today","lat_today_2100_4.5","long_today_2100_4.5","lat_2100_4.5_today","long_2100_4.5_today"
625,3.92570068548901,7526,4.32565017699365,0.355495268911128,8944,0.806755764243006,7.98170212583081,7018,12.2949924353711,1.60813300966758,3846,2.11064989523716,0.000466723422246722,6341,0.0272932502334106,24.562,294.89,0.302455178109778,3164,0.736761038162505,5.9888,148.28,-5.002,341,14.664,50.831,-5.0083,190.02,5.02,359.78,28.749,270
626,3.59096153536893,7526,4.0045111601633,0.187221809876411,6395,0.567047385507966,7.94852981812439,7018,12.4077526096133,1.53248986224852,3846,2.03776049258641,0.00308124467753386,4031,0.0701641029974994,25.797,294,0.0496530721547432,3164,0.284276656182126,-5,88.464,-5.002,341,14.664,50.831,-5.0083,190.02,-2.9997,209,28.749,270
627,3.1635271648049,7526,3.59552621782433,0.0594281604636702,6397,0.311604092656787,7.94852981812439,7018,12.4095600901249,1.57765240570862,3846,2.08130278583935,0.000462003927905649,4029,0.0271548797522577,27.062,295.39,0.080910991809104,3164,0.365131528779226,-5.697,88.5,-5.002,341,14.664,50.831,-5.0083,190.02,-1.5,209,28.749,270
628,2.55943946592779,7526,3.0192364522421,0.0466589860087828,793,0.27540926952411,8.2923610758136,7526,11.9343214948967,1.27230599012062,5688,1.78507567374145,0.000413869060690855,7888,0.0257011384507068,28.335,297.03,0.0455851257156553,8614,0.272163694864373,4.622,357,11.556,303.52,22.852,250,28.749,270,4.5002,337,28.749,270
629,1.66016127070342,7526,2.16067646601908,0.106695828315051,5813,0.421421660534075,8.2923610758136,7526,11.4076853425136,0.814167275740288,5688,1.32525803500216,0.000597074005569016,3811,0.0308710095419808,29.727,298.7,0.0277330371791494,8615,0.211534173744064,21.25,60.535,11.301,305.45,22.852,250,28.749,270,-1.9733,225,28.749,270
630,3.16666799654114,7526,3.59852728529705,0.0451856075131618,569,0.2709469934713,8.01401594877555,7526,12.260760477086,0.669836513035137,5688,1.17238272706683,0.00076129506951509,8953,0.034860008064569,30.873,300.34,0.14122362736156,7524,0.488116788719069,1,362.51,28.844,269.66,22.852,250,28.749,270,34,34.2,28.749,270
631,3.1309584027514,7526,3.5644101762783,0.00161135853415063,569,0.0507248407073107,8.04139995909654,7526,12.2439733821038,0.488907774738171,5688,0.969693203512704,0.000829027653627669,7868,0.0363782120563484,31.978,301.89,0.16378948183093,6870,0.527978431626943,-1.9998,357,7.0796,306.61,22.852,250,28.749,270,34,34.2,28.749,270
632,2.91295060611372,7526,3.35627926467567,0.0138210180511627,5809,0.14891928282791,8.12589066470191,7526,12.008202885653,0.232648341397199,5688,0.63764984523206,0.00179841323579235,7664,0.0535902206119058,33.135,303.51,0.00101729926104737,6868,0.0402993010001794,-12.915,257,6.9383,306.55,22.852,250,28.749,270,2,225.01,28.749,270
633,1.83726739706684,7526,2.33045986283407,0.00954998146536803,7652,0.123683830144769,8.2923610758136,7526,11.2824516000161,0.150557823199131,5688,0.504905239774738,0.00220427605497086,5497,0.0593347256775241,36.287,303.6,0.0384175238947451,7515,0.249497873856123,0.519,250,28.998,265,22.852,250,28.749,270,-5.4162,250.58,28.749,270
634,2.11088464516492,7526,2.59177495427416,0.0140095498217752,7648,0.149937167591142,8.2923610758136,7526,11.1639417070128,0.206080495312324,5688,0.597086577481649,0.014527787694592,5608,0.152700950291704,34.797,304.27,0.181441121187728,6873,0.557601951314489,-19.502,257.01,7.2892,306.71,22.852,250,28.749,270,-3.499,250,28.749,270
635,2.69102127082309,7526,3.14463829791789,0.00100991444333171,5809,0.0401527043272006,8.2923610758136,7526,11.9072883701417,0.255341794334869,5688,0.670926979273898,0.000146623515431114,7658,0.0152967632196169,32.95,304.88,0.00875186720393991,6867,0.118383994295268,-9.582,256.41,6.868,306.52,22.852,250,28.749,270,2,225.01,28.749,270
636,2.68741309295353,7526,3.14119894319116,0.0395328302520827,793,0.25314950948111,8.2923610758136,7526,10.6723325162455,0.611022382339209,5688,1.10814668492075,0.000490920353564308,12621,0.0279919448614537,30.995,305.51,0.112635152669639,7524,0.433495782272103,-23.996,321,28.844,269.66,22.852,250,28.749,270,4.5002,337,28.749,270
637,3.79364943424539,7526,4.19887308547194,0.0109061214056852,4145,0.132209937917319,7.77679509596477,7526,12.9039855461574,1.20102566120634,5688,1.71511026754351,0.000968486638006971,680,0.0393202017487402,29.778,305.83,0.0327435163826341,8813,0.230078631574708,-1.0065,336.99,-1.98,368.48,22.852,250,28.749,270,-4.16,40.403,28.749,270
638,2.15465956083341,7526,2.63351716876016,0.00192400557844011,5809,0.0554312713798403,8.2923610758136,7526,10.1269000717804,0.294646566577075,5688,0.726115698699637,9.33343724459719e-05,7603,0.0122043293704273,31.745,309.25,0.00597023051261975,6867,0.0977231620809925,22.5,250,6.868,306.52,22.852,250,28.749,270,2,225.01,28.749,270
639,1.88618016704806,7526,2.37724232132951,0.00739968666627484,7652,0.108825912602991,8.2923610758136,7526,9.85266053186959,0.151843156987917,5688,0.50718249060997,0.00235639383821027,5622,0.0613497870061872,32.93,309.89,0.149514498093406,7515,0.503050793862724,-11,256.99,28.998,265,22.852,250,28.749,270,-5.4162,250.58,28.749,270
640,1.63067142369716,7526,2.13233108415894,3.72232134265054e-05,5685,0.00770717436395769,8.2923610758136,7526,10.3423387298386,0.086607558475757,5688,0.378189820575049,0.00426598503664574,5502,0.0825779537165028,33.935,310.39,0.0256980047646076,7515,0.203542937245886,-0.515,249.99,28.998,265,22.852,250,28.749,270,22.497,250.01,28.749,270
641,1.6788726285148,7526,2.17864901421965,0.0204259201649842,5638,0.181276804054394,8.2923610758136,7526,10.2963608197511,0.0237309902067916,5688,0.195521528970889,0.00143811793850433,5105,0.0479189008838698,36.093,312.97,0.169713039331954,6874,0.538057963718246,30.006,144.32,7.6202,306.86,22.852,250,28.749,270,-3,249.67,28.749,270
642,1.62622714298802,7526,2.12805706923521,0.0535036388599982,5638,0.29531833612613,8.2923610758136,7526,10.3793455321509,0.0364375651491319,5688,0.242888200166438,0.00157403163419377,741,0.050133508108105,37.622,314.64,0.0942636924799712,2726,0.395145517202912,18,343.67,4.793,309.2,22.852,250,28.749,270,-3,249.67,28.749,270
643,1.74862154752216,6876,2.2455657649871,0.107488325493406,2727,0.423049480341846,8.16070784085858,7526,11.9881976439284,0.150741321752286,5686,0.505230842101852,0.0388517091209484,10854,0.250925380994905,41.982,318.02,0.0148504789414542,6883,0.154397445943456,-16.749,275.66,9.088,307.52,22.732,249.99,28.749,270,4.717,309.1,7.9452,307
644,1.59453999855367,7526,2.09756615007082,0.00550373735061825,7652,0.093818922148441,8.2923610758136,7526,10.1656167335163,0.168499114536356,5688,0.536004208633803,0.0112405979567588,5623,0.134230919534374,32.188,314.49,0.00999194344632059,7515,0.126524569377498,-10.507,257,28.998,265,22.852,250,28.749,270,-5.4162,250.58,28.749,270
645,0.830447339880053,7526,1.34216106069982,0.00123195627452228,7654,0.0443495673720525,8.2923610758136,7526,8.71716371374301,0.15688831399424,3847,0.516044653573111,0.00530979579137147,5629,0.0921475330740155,32.595,316.43,0.021851311242172,814,0.187548332087678,-8.078,254.17,35.233,21.483,14.5,50.833,28.749,270,-7.0833,252.9,28.749,270
646,1.08463793643435,7526,1.59989942163028,0.0140186469140542,5638,0.149986112006895,8.2923610758136,7526,8.98541360552778,0.112097110240305,5688,0.432413659258971,0.00149096384216102,6974,0.0487918998425183,33.018,318.52,0.00154105813607971,821,0.0496052934373909,0.9967,249.96,41.25,378,22.852,250,28.749,270,-3,249.67,28.749,270
647,2.2950776984316,7526,2.76735346667373,0.00406126208436754,5640,0.0805688637450901,8.2923610758136,7526,11.1930021363717,0.0457950309955031,5688,0.272800922009886,0.00265626340648069,6979,0.0651404352535627,33.395,322.66,0.132209521253577,6874,0.47145370067006,-0.5,250,7.6202,306.86,22.852,250,28.749,270,-2.3332,249.67,28.749,270
648,1.46588662154844,7526,1.9734014720385,0.0149200541713603,5638,0.154760845483317,8.2923610758136,7526,9.75916141722692,0.0797926755760076,5686,0.362519647909955,0.0338503272017166,6978,0.233986282546018,33.707,327.65,0.0646088423833438,821,0.325234794666844,-0.255,250,41.25,378,22.732,249.99,28.749,270,-3,249.67,28.749,270
649,1.6316446663769,7526,2.13326696153655,0.0438686268594391,5638,0.266899694396234,8.2923610758136,7526,9.77452096359919,0.0469062988155709,5686,0.276151712342752,0.0162457374415911,741,0.161532585925994,33.963,329.37,0.0911806837023846,821,0.388394840312419,18,343.67,41.25,378,22.732,249.99,28.749,270,-3,249.67,28.749,270
650,1.83571753880727,7526,2.32897686397846,0.028531422357784,5639,0.214591424740864,8.2923610758136,7526,9.98458364448288,0.0353215024116438,5686,0.239086600792792,0.00771085725498333,5105,0.111097402748285,33.965,329.83,0.0237614550250447,6874,0.19564817384641,30.006,144.32,7.6202,306.86,22.732,249.99,28.749,270,-2.6665,249.67,28.749,270
651,1.63872578634334,7526,2.14007537138087,0.0214594907753616,5639,0.185844769858414,8.2923610758136,7526,9.53569493269703,0.0654619005006729,5686,0.327429948391707,0.0294205576311354,741,0.217947928015301,32.573,331.41,0.0569626880798569,821,0.304923433683401,18,343.67,41.25,378,22.732,249.99,28.749,270,-2.6665,249.67,28.749,270
652,1.36712464338549,12651,1.87758849626187,0.0122371411951553,5639,0.140082537487394,8.2923610758136,7526,9.0155654480635,0.0664966525164912,5688,0.330074982343124,0.0414845757031887,6978,0.259423530942328,30.815,333.24,0.127377165307652,814,0.462321680631582,-0.255,250,35.233,21.483,22.852,250,28.749,270,-2.6665,249.67,-23.311,343.72
653,1.41890114900388,12651,1.92788068109763,0.035395354819777,5638,0.239339923315476,8.2923610758136,7526,9.10306477850106,0.0657726795910445,5686,0.328226378675081,0.0272911324698967,752,0.20982367957563,31.948,333.74,0.0439168907033818,2726,0.267049025853353,19,343.21,4.793,309.2,22.732,249.99,28.749,270,-3,249.67,-23.311,343.72
654,1.96739731588833,7526,2.45484596012214,0.168058618504205,5639,0.535257472763149,8.2923610758136,7526,9.68632391481006,0.0225704476862999,5686,0.190636740066139,0.0129336258068031,745,0.14403378271711,33.76,334.86,0.118560807173955,6874,0.445268062212416,18.5,343.52,7.6202,306.86,22.732,249.99,28.749,270,-2.6665,249.67,28.749,270
655,1.11703768175526,12651,1.63210826986747,0.179336817952356,7647,0.554133724786805,8.2923610758136,7526,8.53555122086942,0.278250114519971,5686,0.703434657991885,0.00794006545215212,5524,0.112741665216004,34.767,336.9,0.00735052861080569,6883,0.108462768528474,-13.043,278.65,9.088,307.52,22.732,249.99,28.749,270,-2.499,250,-23.311,343.72
656,1.12783790004207,12651,1.64282000730394,0.30728374456035,2727,0.743296066587208,8.2923610758136,7526,8.32608849222776,0.612190703057022,5686,1.10943609327825,0.168189285542614,5520,0.535479064845392,35.527,336.02,0.0277290084518481,6886,0.211518639423481,-12.65,281.9,9.6414,307.67,22.732,249.99,28.749,270,4.717,309.1,-23.311,343.72
657,1.4620589846276,12651,1.96969703298007,0.103991748136236,2727,0.41582690420086,8.20953615160139,7526,8.73530312622541,0.893808324043158,5686,1.40741592117338,0.0129656200547406,5520,0.144212741059941,37.603,337.34,0.0449356045226752,4756,0.270183036139428,-12.65,281.9,38.082,291.31,22.732,249.99,28.749,270,4.717,309.1,-23.311,343.72
658,1.51728391019303,6876,2.0230829163108,0.0308296899725307,2727,0.223168716364981,8.2923610758136,7526,10.3314638614198,0.846916842727032,5686,1.35920163009253,0.00396152174991035,5394,0.0795717882766721,38.018,339.97,0.316850391186953,6883,0.75614047150521,-32.5,250.71,9.088,307.52,22.732,249.99,28.749,270,4.717,309.1,7.9452,307
659,1.95513888034217,6876,2.44313831488286,0.0284201139689402,2727,0.21416769563561,8.2923610758136,7526,10.8172288231017,0.785897031420668,5686,1.29575985604491,0.00408067570329263,5389,0.0807615140760692,37.877,342.53,0.130876325223229,6883,0.468948733151737,-32.498,247.35,9.088,307.52,22.732,249.99,28.749,270,4.717,309.1,7.9452,307
660,1.48579194938202,6876,1.99265561352992,0.0233133127765885,2727,0.193777171537,8.2923610758136,7526,10.2937774102805,1.14671807793618,5686,1.66151714980644,0.0207487478903532,5520,0.182715434715812,37.762,344.44,0.260879855836543,4756,0.678879438788944,-12.65,281.9,38.082,291.31,22.732,249.99,28.749,270,4.717,309.1,7.9452,307
661,1.34666116223305,6876,1.85767041534128,0.243833663802356,2727,0.654195766742622,8.2923610758136,7526,11.6539959550675,1.08120801876527,5686,1.59648291302769,0.0313040541113236,5520,0.224900232601924,37.588,346.52,0.325042023983161,4756,0.767034188237152,-12.65,281.9,38.082,291.31,22.732,249.99,28.749,270,4.717,309.1,7.9452,307
662,2.9406951569618,6876,3.3827529434713,0.0586974919190524,5523,0.309637909865988,7.9915739504939,7526,12.2239645181747,0.58354093862076,5512,1.07764516620104,0.00295100233636149,5521,0.0686634125427236,37.608,348.16,0.459317416379367,6882,0.934822027649392,-12.533,282.18,8.9251,307.44,-5,278.67,28.749,270,-12.333,282.67,7.9452,307
663,3.38028657808105,6769,3.80278242775077,0.0924652105190256,5523,0.391219709050081,7.9915739504939,7526,12.2851463373746,0.394215271711775,5512,0.855705974778474,0.00682312744204353,8763,0.104488262618374,37.578,349.81,0.487533233856302,8637,0.968086592394492,-27.936,369.53,7.649,305.85,-5,278.67,28.749,270,-12.333,282.67,31.35,242.55
664,0.507927103348901,7526,0.991799394937519,2.07067442366369,793,2.55342055956144,8.2923610758136,7526,10.3907226897895,3.52188491941507,3847,3.93833541107526,0.0325197579700352,5823,0.229280966511264,-4.8078,325.12,0.00826195217920431,6906,0.115011584996527,-1.9977,209.01,22.225,307.67,14.5,50.833,28.749,270,4.5002,337,28.749,270
665,0.355946206627731,7526,0.807335345404307,2.19289009732618,3845,2.66996368590361,8.2923610758136,7526,10.161482130999,3.55248600194688,3847,3.96764746175683,0.070037081357518,5823,0.338984498401913,-4.0032,325.12,0.00892299110968285,6905,0.11953983760084,-1.9977,209.01,21.478,307.67,14.5,50.833,28.749,270,14.817,50.833,28.749,270
666,0.187018494013369,7526,0.566717170558157,2.10381277293566,3845,2.58503031552362,8.2923610758136,7526,9.84114249246536,3.59847415539836,3847,4.01171021843706,0.000927552411564517,6398,0.0384799593693388,-3.0058,325.11,0.0094246697192833,3844,0.12286661486666,-1,209,14.917,50.833,14.5,50.833,28.749,270,14.817,50.833,28.749,270
667,0.221868538837892,7526,0.621417335105125,2.30302770694328,3845,2.77492891558601,8.2923610758136,7526,8.63050524790303,3.98228623174048,3847,4.38001197030775,0.000390307414916106,6401,0.024958716063856,-1.6675,325,0.00310755321336985,4414,0.0704633763507591,0.5,209,26.877,294,14.5,50.833,28.749,270,14.817,50.833,28.749,270
668,0.296584087368306,7526,0.72876615513422,2.58626656293805,793,3.04480015972073,8.2923610758136,7526,8.63410321782828,4.86537175268247,3847,5.23113044685161,0.00264808361334816,6401,0.065039953945488,-0.9997,325,0.00928880843963553,721,0.121974508235311,0.5,209,10.998,337,14.5,50.833,28.749,270,4.5002,337,28.749,270
669,2.28629265960245,7526,2.75898215971892,2.26385491411025,6395,2.73760021949075,8.16070784085858,7526,12.0264522282161,6.9954902324993,3846,7.30292783991054,0.015253248185462,5827,0.156489733854421,0.3325,325,0.0608744371791682,6869,0.315463039269066,1.9958,209,7.0084,306.58,14.664,50.831,28.749,270,-2.9997,209,28.749,270
670,0.455790453821851,7526,0.930624053175722,2.73321339548473,793,3.18485951494259,8.2923610758136,7526,8.62658411118031,6.49279487740531,3847,6.8113793068547,0.0120140617041598,6402,0.138793669636688,0.9952,325,0.00466777149190518,7246,0.0863861315784535,1,209,24.499,304.8,14.5,50.833,28.749,270,4.5002,337,28.749,270
671,1.81165324525814,3164,2.30594524593343,3.29365510165617,9563,3.71991378577492,8.2923610758136,7526,9.88160605065997,8.20953615160139,9563,10.6134223520901,0.0259965166946859,5474,0.204733853231884,2.3323,325,0.11895828817246,6873,0.446048466743997,-6.0022,220,7.2892,306.71,4,175,28.749,270,4,175,-5.002,341
672,2.46438877614455,3164,2.92867104278582,2.9164236464422,9563,3.35959301144812,8.2923610758136,7526,10.3489406164248,8.2923610758136,9563,10.2006135273099,0.0639251331456589,4047,0.323465724313602,3.0013,325,0.0556398143264143,6872,0.301283195589564,-8.003,83.332,7.2201,306.68,4,175,28.749,270,4,175,-5.002,341
673,2.00819138341193,3164,2.49379501655149,3.23183103903145,9563,3.66080402463462,8.2923610758136,7526,10.0125574982978,8.2923610758136,9563,10.5642762857749,0.0501292496058471,4047,0.285663422713372,3.9983,325,0.027394127335719,6873,0.21022353549998,-8.003,83.332,7.2892,306.71,4,175,28.749,270,4,175,-5.002,341
674,3.46851913826319,3164,3.88723250811159,2.01660713402734,9563,2.50182799020097,8.2923610758136,7526,11.0361616939068,8.2923610758136,793,9.16049457587816,0.0250928346152305,5822,0.201107838997055,4.952,325,0.412868126061188,8622,0.878747967655126,-3.0072,208.99,11.081,303.75,4.5002,337,28.749,270,4,175,-5.002,341
675,0.295298266923578,7526,0.727007877874709,2.46593594559108,3845,2.93014512931651,8.2923610758136,7526,8.4237540550963,4.34532669098237,3847,4.72929778879233,0.0345575891703319,5828,0.236451237436344,-0.6645,327.5,0.00238521748943831,7275,0.0617242197260314,2.9785,209,26.5,284.5,14.5,50.833,28.749,270,14.817,50.833,28.749,270
676,0.0523637010363075,7526,0.292089581292818,0.655698723455641,3845,1.15706137874426,8.2923610758136,7526,10.0304274787068,1.66298222250255,3847,2.16338664489456,0.0364026638489485,8710,0.242770168900699,-4.0002,337,0.00539847119426305,10812,0.0929154367352263,-0.16,210.6,-19.396,177.49,14.5,50.833,28.749,270,14.817,50.833,28.749,270
677,0.0879278819274744,7524,0.381160510958589,0.673600963804152,3845,1.17645037132908,8.2923610758136,7526,9.39355768225496,1.62621208594203,3847,2.12804258802975,0.152011806189082,8943,0.507480692766913,-3.0003,337,0.00237144766329511,9614,0.0615456263501703,4.01,357.47,23.647,175.02,14.5,50.833,28.749,270,14.817,50.833,28.844,269.66
678,0.141778966628819,7526,0.489128418088733,0.678348289889624,3845,1.1815730543702,8.2923610758136,7526,9.79984744157966,1.7432522836898,3847,2.24041859006422,0.0476534838785967,8943,0.278383626887375,-2.3332,337,0.0158968256983687,7226,0.159777453037132,4.01,357.47,24.5,320.75,14.5,50.833,28.749,270,14.817,50.833,28.749,270
679,0.668407361279943,7526,1.17083717081739,1.11813389452304,793,1.63319605292717,8.2923610758136,7526,10.8194929692505,2.14437107086895,3847,2.62370746602669,0.0172482436223166,4671,0.166475170006708,-1.668,337,0.113913846947689,5070,0.436058505693469,8.9938,307.44,-18.917,164,14.5,50.833,28.749,270,4.5002,337,28.749,270
680,0.129102357577393,7526,0.465598625930196,0.666743217997826,3845,1.16903657572589,8.2923610758136,7526,10.0515440590582,1.89716780442478,3847,2.38774632484811,0.0524855529683893,4942,0.292436278353303,-1.0065,336.99,0.0134837597364232,10815,0.147081236873106,-9.28,234.46,-20.372,177.64,14.5,50.833,28.749,270,14.817,50.833,28.749,270
681,0.225893840435086,7526,0.627513065317554,0.57388599717664,3845,1.06684749437601,8.2923610758136,7526,10.0133240214226,1.60520207514187,3847,2.10782927141349,0.0106628909421368,4942,0.130721008274418,-0.7505,337,0.0341164862420427,4919,0.234916776436604,-9.28,234.46,-20.508,187.2,14.5,50.833,28.749,270,14.817,50.833,28.749,270
682,0.64562662356379,7526,1.14610155066577,1.02697859977018,3845,1.54227904473721,8.2923610758136,7526,10.4799523923245,2.08836359738079,3847,2.57029478911757,0.0114112581158142,5815,0.135250655302137,-0.501,337,0.166510660382657,5070,0.532626986390293,-3.9933,225,-18.917,164,14.5,50.833,28.749,270,14.817,50.833,28.749,270
683,0.490242119805497,7526,0.971251648036507,1.0194651034096,3845,1.53473988064084,8.2923610758136,7526,10.1062266612906,2.24800258979923,3847,2.72249294351912,0.019230427913068,5815,0.175850125128973,0.121,336.88,0.14838668465904,5070,0.501040087429087,-3.9933,225,-18.917,164,14.5,50.833,28.749,270,14.817,50.833,28.749,270
684,1.0810661619834,7526,1.59634158195379,0.880752982831462,793,1.39403534019189,8.2923610758136,7526,10.4648458089807,2.27971659466664,3847,2.75271567041759,0.00462155816243192,4679,0.0859566426327298,0.416,337,0.243668207822968,8615,0.653953110120485,7.6975,306.8,11.301,305.45,14.5,50.833,28.749,270,4.5002,337,28.749,270
685,1.63550313583061,7526,2.13697701654946,0.560928377122809,793,1.05228557594063,8.2923610758136,7526,10.7134386573487,1.83930396452992,3847,2.33240851200846,0.000802201969398042,7623,0.0357846175362706,0.751,337.01,0.0134337410997987,6867,0.14680671968159,10.333,250,6.868,306.52,14.5,50.833,28.749,270,4.5002,337,28.749,270
686,2.29732940760981,7526,2.76949910233782,0.514552125963522,6397,0.999447073833171,8.2923610758136,7526,11.1238131119577,3.21107119960692,3846,3.64096091652735,0.00527081831174793,3954,0.0918079844566649,1,337,0.264725860787412,3807,0.684365975737087,9.833,95.833,21.717,61.533,14.664,50.831,28.749,270,-1.5,209,28.749,270
687,0.149633627757544,7526,0.503262811989035,0.618624914749939,3845,1.11652689681956,8.2923610758136,7526,9.87324307461114,1.54628781437576,3847,2.05107132358404,0.0415553995952833,4942,0.259648526874504,3e-04,338.5,0.000433548877572801,4919,0.0263052006162043,-9.28,234.46,-20.508,187.2,14.5,50.833,28.749,270,14.817,50.833,28.749,270
689,0.199586441676103,7526,0.586869717113461,0.385833009876581,3845,0.845242513674773,8.2923610758136,7018,10.6137378856579,1.26946781007159,3847,1.78229725632674,0.00372354306943026,4942,0.0771410746080282,-0.0105,340.99,0.019949021196847,10815,0.179131121951027,-9.28,234.46,-20.372,177.64,14.5,50.833,-5.0083,190.02,14.817,50.833,28.749,270
690,0.282803972283263,7526,0.709780286163757,0.143369080037,3845,0.492015841728765,8.2923610758136,7526,10.223650997322,0.944568422800117,3847,1.459151061501,0.0160776794832233,5471,0.160689535507462,-0.0092,341.99,0.00918518035955866,5756,0.121289708896686,-0.9902,220,-20.995,190.01,14.5,50.833,28.749,270,14.817,50.833,28.749,270
691,0.358401383778644,7526,0.810486776337105,0.0899760128414686,3845,0.385729338628074,8.2923610758136,7526,10.2563974150861,0.720457675591342,3847,1.22668729836017,0.00164795009103995,5807,0.0512979247909233,-0.0035,342.98,0.0586600950598769,7518,0.309536971442154,4.4983,225,28.084,265,14.5,50.833,28.749,270,14.817,50.833,28.749,270
692,0.726424279501247,7526,1.23303493685769,0.296247192270452,3831,0.728305730226677,8.2923610758136,7526,10.6176179519169,0.836333720072815,3847,1.34825823862865,0.00257557112256455,8876,0.0641423508201432,-0.0022,343.97,0.00705519383687977,808,0.10625523140857,-1,367.73,34,34.42,14.5,50.833,28.749,270,13.997,52.169,28.749,270
693,0.449218444060635,7526,0.922776796299975,0.149270502257943,3845,0.502616327895279,8.2923610758136,7526,10.3771895169238,0.741211412928072,3847,1.24872146930178,0.0108109495969285,7032,0.131629317438048,-5e-04,344.98,0.0404828763779392,7518,0.256221491268418,0.2467,219.99,28.084,265,14.5,50.833,28.749,270,14.817,50.833,28.749,270
694,0.136550416475407,7524,0.479536301424204,0.611066772549942,3845,1.10819568640008,8.2923610758136,7526,8.34993106881179,0.742024483602373,3847,1.24958217573297,0.00407495038640023,793,0.0807047466087138,5e-04,345.99,0.000545818659251235,10956,0.0295159318799265,4.5002,337,-19.946,164.35,14.5,50.833,28.749,270,14.817,50.833,28.844,269.66
695,0.119866084928114,7524,0.447826588501185,0.433364365262347,3845,0.90370805230949,8.2923610758136,7526,8.5273506554078,0.516555280864547,3847,1.00175427438278,0.0641690806911503,4145,0.324097929245967,-0.001,346.86,0.0163816742892818,6917,0.162211379328575,-4.16,40.403,30.495,307.67,14.5,50.833,28.749,270,14.817,50.833,28.844,269.66
696,0.106458691594277,7524,0.420933540113514,0.43993009648299,3845,0.911629337264167,8.2923610758136,7526,8.50932265569233,0.529581971088364,3847,1.01670121743201,0.0534756826421503,4145,0.295239541298575,-0.003,348,0.0153016125027415,6917,0.156739140978643,-4.16,40.403,30.495,307.67,14.5,50.833,28.749,270,14.817,50.833,28.844,269.66
697,0.345874393883582,7525,0.794332575525363,0.234807020301307,3812,0.640865928788075,8.2923610758136,7526,8.05089539797345,0.546433843000817,3847,1.03589624553447,0.191556532211982,8783,0.574053996257664,-1.4988,350,0.000462079151541176,12639,0.0271570907530822,0.02,360.03,-24,335.12,14.5,50.833,28.749,270,21.901,59.792,29.055,270.01
698,0.297764749897459,7525,0.730378295983143,0.326488409903878,3812,0.768948001506005,8.2923610758136,7526,8.23330728648862,0.563610196425284,3847,1.05530623580519,0.102458014926482,793,0.412625075837622,-0.6728,349.99,0.00134304904425275,7519,0.0463070695695743,4.5002,337,27.833,265,14.5,50.833,28.749,270,21.901,59.792,29.055,270.01
699,0.151895301413034,7524,0.507274706062073,0.456733097824838,3845,0.931746942070206,8.2923610758136,7526,10.6877076325078,0.674634709686258,3847,1.17756651400057,0.059157270889306,5470,0.310876466441125,0.0162,350.17,0.00237912004225882,6916,0.0616451999860835,-0.4955,220,29.745,307.67,14.5,50.833,28.749,270,14.817,50.833,28.844,269.66
700,0.034244551570681,7524,0.235363251960539,0.500238940135735,3845,0.982890890377441,8.2923610758136,7526,8.65323519194297,0.654530756547703,3847,1.15579240029177,0.0130577222273007,4145,0.144726700139031,0.3347,349.98,0.00182666171517359,2604,0.0540097677116879,-4.16,40.403,29.718,298.7,14.5,50.833,28.749,270,14.817,50.833,28.844,269.66
701,0.278124869836266,7526,0.703259614036377,0.299982620195587,3845,0.733400695097632,8.2923610758136,7526,9.80510429556251,0.97488395597085,3847,1.48984656960913,0.0171306694371594,4942,0.165902923904642,1.0005,350,0.0651992520257184,10814,0.326755498344673,-9.28,234.46,-19.816,177.4,14.5,50.833,28.749,270,14.817,50.833,28.749,270
702,0.732695264454745,7526,1.23969506607594,0.416533600048822,3845,0.883238445783859,8.2923610758136,7526,10.1168798587466,0.998835901008354,3847,1.51400105590679,0.00446230900624404,5815,0.0844600371648265,1.5007,350,0.042917461488959,807,0.263940651279102,-3.9933,225,33.99,35.172,14.5,50.833,28.749,270,14.817,50.833,28.749,270
703,0.648008695295969,7526,1.14869699490139,0.376225333196016,3845,0.833161634736452,8.2923610758136,7526,9.93065501067733,1.00677733316609,3847,1.52199159920157,0.000476520260324528,4670,0.0275782683167766,1.9938,348.97,0.0782508017961796,807,0.358891093603348,9.198,307.55,33.99,35.172,14.5,50.833,28.749,270,14.817,50.833,28.749,270
704,0.922501989522769,7526,1.43671528851615,0.800097052633636,793,1.31060051295072,8.2923610758136,7018,9.47584798569027,2.43500657463487,3847,2.90067696046268,0.00300092417550769,4047,0.0692424523489855,2.0002,347.97,0.0479936570827718,8615,0.279394279194634,-8.003,83.332,11.301,305.45,14.5,50.833,-5.0083,190.02,4.5002,337,28.749,270
705,0.63010426579456,7526,1.1291354158125,0.273770782660512,3845,0.697156637732267,8.2923610758136,7526,9.758695283152,0.903689789501748,3847,1.4175225679955,7.42905919120281e-05,8887,0.0108882572614696,1.9875,345.98,0.0769607001558474,807,0.355829967759309,5,362.33,33.99,35.172,14.5,50.833,28.749,270,14.817,50.833,28.749,270
