"No","NN.sigma","lat","long"
7380,0.00327424694983908,8.4995,332.25
7381,0.0113226460975349,8,332.5
7382,0.0214391315939648,7.5008,332.75
7383,0.00608409214514165,7.0007,333
7384,0.0075347147951186,5.4987,333.75
7385,0.0270854108665146,4.9997,334
7386,0.00408063780467176,4.5007,334.25
7387,0.00972747417941851,3.4995,334.75
7388,0.0166842252737725,3.007,335
7389,0.0129880682432886,2.3333,335
7390,0.00161888115049795,2.0002,335
7391,0.0122569288546185,1.6663,335
7392,0.00598927979798401,1.334,335
7393,0.0146601802114927,1.0097,335
7394,0.047110269924461,0.6717,335
7395,0.0933950150925217,0.338,335
7396,0.0706114230783478,-3e-04,335
7397,0.052688791198319,-0.3317,335
7398,0.130021151423372,-0.9998,335
7399,0.00269185994980976,-1.3343,335
7400,0.00247664435831869,-1.6662,335
7401,0.0115904399707372,-2,335
7402,0.0493606702968046,-2.3327,335
7403,0.00334479605278813,-2.6665,335
7404,0.0176912778472361,-2.9987,335
7405,0.0787160323827141,-3.4998,335
7406,0.0528518297311271,-4,335
7407,0.0408697345541271,-4.5068,335
7408,0.0245691957827244,-4.9993,334.99
7409,0.0787688437261953,-5.5033,335
7410,0.00903826235985815,-58.499,329.08
7411,0.00122110733338093,-58.027,329.08
7412,0.00160954021417815,-57.5,328.4
7413,0.00341311555183507,-56.999,327.71
7414,0.00172123393009545,-56.5,327.05
7415,0.00219415184133788,-56,326.37
7416,0.00233355071406628,-55.6,325.82
7417,0.00553813876140048,-55.266,325.37
7418,0.00422651758277006,-55.23,325.26
7419,0.000881475121524942,-53.85,323.62
7420,0.00135551159066834,-53.594,323.79
7421,0.0258589350039015,-53.25,323.98
7422,0.000373181354723874,-52.996,324.15
7423,0.000816907791627351,-52.501,324.45
7424,6.94475787201658e-05,-52,324.77
7425,0.0130072422285237,-51.501,325.07
7426,0.0417447621433118,-51.002,325.38
7427,0.0917827156844943,-50.5,325.7
7428,0.000149553271946482,-50,326
7429,0.0167183655777753,-49.506,326.33
7430,0.0423238757862942,-49.001,326.62
7431,0.000654992874528733,-48.5,326.93
7432,0.00765825255952734,-48.003,327.25
7433,0.00755550027149455,-47.507,327.54
7434,0.00434306299393008,-47,327.87
7435,0.00831271129749961,-46.5,328.19
7436,0.00292698582045997,-46,328.49
7437,0.00415950324793115,-45.5,328.8
7438,0.00505653348418662,-44.997,329.1
7439,0.0331273025814403,-44.497,329.42
7440,0.00673433968735347,-43.998,329.73
7441,0.00298815190546557,-43.497,330.04
7442,0.00734793063299509,-43.001,330.35
7443,0.000882569455808663,-42.5,330.65
7444,0.00798970449912984,-42.001,330.97
7445,0.0204603301626196,-41.5,331.28
7446,0.0244864712792489,-41,331.58
7447,0.0425649452230403,-40.001,332.2
7448,0.0645117846408476,-39.501,332.52
7449,0.0686814858577102,-39,332.83
7450,0.0185729870698127,-38.5,333.13
7451,0.00771699279608514,-38,333.45
7452,0.00348729053796327,-37.5,333.77
7453,0.0340124825533466,-36.997,334.07
7454,0.00628911033847688,-36,334.7
7455,0.01974831523598,-35.5,335
7456,0.00322077807189284,-35,335
7457,4.98423123816581e-05,-34.5,335
7458,0.00012126437903384,-34,335
7459,0.00344907372064563,-33.5,335
7460,0.00273271339384404,-33,335
7461,0.00235676008668607,-32.5,335
7462,0.0142860224367603,-31.999,335
7463,0.066334647806478,-31.501,335
7464,0.000389309478418275,-31.001,335
7465,0.0122580288605269,-30.501,335
7466,0.00233866351753614,-30.001,335
7467,0.00247807446902216,-29.499,335
7468,0.000327411670954475,-29,335
7469,0.00292575355907741,-27.999,335
7470,0.0118326302160345,-27.5,335
7471,0.0085813038872871,-26,335
7472,0.0038802302600599,-25.5,335
7473,0.0334378557836996,-25,335
7474,0.00473391657643231,-24.5,335
7475,0.0171447178791556,-23.499,335
7476,0.0123639681092566,-23,335
7477,0.000137400652893908,-21.997,335
7478,0.0022169636410957,-21.501,335
7479,0.0037788662798463,-21,335
7480,0.00149314141839215,-20.5,335
7481,0.000310678955262229,-20.001,335
7482,0.00723517595134032,-19.5,335
7483,0.00199728064409428,-19.005,335
7484,0.00170000542171759,-18.502,335
7485,0.00141905910713875,-17.999,335
7486,0.0016715067699269,-17.001,335
7487,0.00199541713439666,-16.5,335
7488,0.00247253195422826,-16.002,335
7489,0.00373846908478623,-15.5,335
7490,0.000778920160743163,-15,335
7491,0.000179672166824244,-14.499,335
7492,0.00377812271259679,-14.001,335
7493,0.00782410863489416,-13.001,335
7494,0.00225088168459535,-12,335
7495,0.00891778957832559,-11.5,335
7496,0.0191874390913695,-11.001,335
7497,0.007922978648578,-10.5,335
7498,0.0180094447253946,-9.9995,335
7499,0.00399816545187093,-9.4993,335
7500,0.0385450667505069,-8.9998,335
7501,0.00238571419781697,-8.5002,335
7502,0.0211954511216996,-8,335
7503,0.010426273208486,-7.5,335
7504,0.0314519188684581,-7.0002,335
7505,0.05754376615704,-6.5,335
7506,0.0328807822880744,-5.9998,335
7507,0.121956816430879,-5.501,335
7508,0.0393373407712632,-5.0012,335
7509,0.0365476386351147,-4.5002,335
7510,0.0276534620945679,-4.0018,335
7511,0.0875563720301779,-3.5013,335
7512,0.0484899591041435,-3,335
7513,0.0609647105050944,-2.6668,335
7514,0.103912543354836,-2.3335,335
7515,4.38314060220032e-05,28.998,265
7516,8.21358131745538e-05,28.684,265
7517,5.4846136273973e-05,28.333,265
7518,6.32817422537161e-05,28.084,265
7519,0.00191502751958671,27.833,265
7520,0.000804036931188206,27.649,265
7521,0.00188647745644214,27.499,265
7522,0.000617952887565305,27.333,265
7523,4.28019004512788e-05,28.794,269.44
7524,0.00391181502122758,28.844,269.66
7525,0.000971448875581394,29.055,270.01
7526,0.0046826644552747,28.749,270
7527,0.000276349113813168,28.499,270
7528,0.000248019011001209,28.25,270
7529,0.0010079820181185,28.082,270
7530,0.00167099248721176,27.917,270
7531,0.000906184202295312,27.75,270
7532,0.000639793390127005,27.583,270
7533,0.0032957429435278,28,277
7534,0.00371115011104143,27.777,276.66
7535,0.00166857436669675,27.556,276.33
7536,0.000136810397073506,27.329,276
7537,0.00113948376168506,27.111,275.67
7538,0.000307954758280245,26.89,275.33
7539,0.000107318722882094,26.666,275
7540,0.00621409291461634,26.34,274.49
7541,0.0102220319390506,25.999,274
7542,0.000406140034316992,25.784,273.63
7543,0.000857259037349991,26.996,280.01
7544,0.000235490273899955,26.967,280.07
7545,0.000867825486496423,26.968,280.15
7546,0.000280078421730595,26.963,280.22
7547,0.000132802261744348,26.963,280.31
7548,0.0014110281718343,26.962,280.38
7549,0.013638641526922,31.401,279.14
7550,0.00191716351172713,31.466,279.08
7551,0.00256463872004689,31.397,279.26
7552,0.0152463492595448,31.324,279.44
7553,0.0169003284159298,31.253,279.61
7554,0.00438044465776637,31.195,279.76
7555,0.000919270119057911,31.079,280.04
7556,0.00110261830338874,30.959,280.34
7557,0.00570354021555912,30.833,280.55
7558,0.000807590371327686,30.693,281
7559,0.000179184934999018,30.494,281.5
7560,0.000195970569989912,30.297,282
7561,0.00243532691378847,36,284.95
7562,0.00235730896766032,35.964,285.05
7563,0.00208712730971302,35.916,285.15
7564,0.00611663866765769,35.898,285.21
7565,0.00199260898128601,35.832,285.35
7566,0.0019634989219432,35.604,285.74
7567,0.00283888364634023,35.327,286.17
7568,0.00537566576323622,35.027,286.59
7569,0.00261748840480799,34.874,286.88
7570,0.3559758657954,39.468,285.76
7571,0.105919331464924,39.349,285.91
7572,0.636284005624813,43.038,289.36
7573,0.331781978939561,43.018,289.44
7574,0.0317610049133668,42.993,289.58
7575,0.0123869819599961,42.939,289.71
7576,0.11408050979882,42.889,289.86
7577,0.0601145524242443,42.862,290.14
7578,0.00592135444702891,42.728,290.32
7579,0.0629313197936418,42.479,290.99
7580,0.0145909312223863,41.625,291.22
7581,0.00734902935914909,41.082,291.13
7582,0.0124456911343472,40.847,290.99
7583,0.0506025370249049,40.501,290.7
7584,0.0669366265431422,41.319,289.44
7585,0.00801941050761727,40.935,289.47
7586,0.0112703915127764,40.635,289.61
7587,0.0452085050924391,40.294,289.8
7588,0.0415192421402804,40.14,289.88
7589,0.0303587443274396,39.999,290.02
7590,0.0290501109174063,39.905,290.07
7591,0.00138309352882095,39.783,290.15
7592,0.0209940960076409,39.701,290.2
7593,0.064130482213774,39.35,290.46
7594,0.0148666783780608,39.084,290.65
7595,0.0713709084561595,38.818,290.8
7596,0.00174816903833695,38.322,291.13
7597,0.0740854388038727,38.09,291.3
7598,0.00505872805585766,37.864,291.5
7599,0.00630876221525047,37.602,291.58
7600,0.0265457797193066,22.867,250
7601,0.0475359232397008,22.799,250
7602,0.0116305423836746,22.7,250
7603,0.00215272188716079,22.5,250
7604,0.013226542793636,22.001,250
7605,0.0543154820900932,21.415,250
7606,0.00967316276168631,20.833,250
7607,0.0239412943039974,20.249,250
7608,0.00538088004898718,19.667,250
7609,0.00863620978374708,19.08,250
7610,0.0415426411373036,18.5,250
7611,0.100968404625021,17.333,250
7612,0.0627106928923426,16.751,250
7613,0.0830430203655859,16.167,250
7614,0.0663359373475858,15.583,250
7615,0.0278590612299585,15,250
7616,0.0764651875006889,14.417,250
7617,0.195513671479535,13.833,250
7618,0.360635997635686,13.25,250
7619,0.304140193240603,12.667,250
7620,0.369455237248396,12.083,250
7621,0.368304683030404,11.501,250
7622,0.61342006869836,10.917,250
7623,0.37667291607954,10.333,250
7624,0.888385254787629,9.7517,250
7625,0.76926313008061,9.1668,250
7626,0.514934840572718,8.585,250
7627,0.036085984565961,7.4167,250
7628,0.00596885794853441,6.8332,250
7629,0.12885043260651,6.2492,250
7630,0.00218402087795101,5.6658,250
7631,0.0568251305143656,5.0345,250.01
7632,0.617638442592918,4.501,250
7633,0.175555612545657,3.9998,250
7634,0.00467951427595127,3.4995,250
7635,0.00136305767416063,3.0003,250
7636,0.0219915521254981,2.4987,250
7637,0.00204864543316291,2.0417,249.97
7638,0.00131445778135407,1.4997,250
7639,0.0091589960605354,0.9997,250
7640,0.00390061841301447,0.4998,250
7641,0.009352412193282,5e-04,250.02
7642,0.000444383657346268,-0.333,249.99
7643,0.0127221677613192,-0.6677,250
7644,0.00465222006337715,-0.9978,250
7645,0.0134872258393164,-1.499,250
7646,0.00944783370522718,-1.9158,249.96
7647,0.894874772511006,-2.499,250
7648,0.0274635712036239,-3.499,250
7649,0.0327651230504664,-3.9995,250
7650,0.000196298994389853,-4.4972,250
7651,0.0451303622860144,-5.0125,250
7652,0.143432820110127,-5.4162,250.58
7653,0.060656600667904,-6.6652,252.32
7654,0.749562728469596,-7.0833,252.9
7655,0.005317317912587,-7.5015,253.49
7656,0.00742863803049126,-8.3325,254.66
7657,0.0149045996240235,-9.166,255.83
7658,0.0144601940277195,-9.582,256.41
7659,0.0197238202337068,-10,257
7660,0.0289674273192686,-10.582,257
7661,0.00478251668161271,-11.166,257
7662,0.0302781469265607,-11.75,257
7663,0.0299584511919729,-12.332,257
7664,0.00451616412439519,-12.915,257
7665,0.00249331120563811,-13.5,257
7666,0.0533427016301419,-14.083,257
7667,0.0216087767124491,-14.666,257
7668,0.0846240744347766,-15.25,257
7669,0.0561604019593216,-15.832,257
7670,0.0238562941395713,-16.415,257
7671,0.110400274768935,-17,257
7672,0.0956163844891104,-17.583,257
7673,0.0500476906512816,-18.166,257
7674,0.103618252612522,-18.75,257
7675,0.0361741632221687,-19.332,257
7676,0.101466549011551,-19.915,257
7677,0.178463524916991,-20.5,257
7678,0.103113502919464,-21.083,257
7679,0.149487355430873,-21.667,257
7680,0.116955277876735,-22.249,257
7681,0.215896011712682,-22.833,257
7682,0.0168843202424827,-23.417,257
7683,0.132471104477454,-24,257
7684,0.114075777660703,-24.583,257
7685,0.0881302851133711,-25.167,257
7686,0.0888052816315841,-25.749,257
7687,0.070092352871428,-26.333,257
7688,0.205994196018806,-26.917,257
7689,0.108922469555124,-27.498,257
7690,0.145820244654667,-28.083,257
7691,0.0911523860230045,-27.295,250.97
7692,0.0205289977982744,-28.666,257
7693,0.00710339159746071,-29.249,257
7694,0.171520460155038,-29.833,257
7695,0.0502411875080695,-30.416,257
7696,0.06570991512923,-31,257
7697,0.0986638320775817,-31.583,257
7698,0.0781693559611665,-32.167,257
7699,0.0340517672013928,-32.749,257
7700,0.0281889040514396,-33.334,257
7701,0.0416117878201476,-33.914,257
7702,0.0333749835846108,-34.494,257
7703,0.223102159834254,-35.084,257
7704,0.0831170352473786,-35.667,257
7705,0.0906351208310215,-36.25,257
7706,0.115014996851508,-36.834,257
7707,0.051225838148946,-38.001,257
7708,0.0661732955573732,-38.583,257
7709,0.17465268875498,-39.167,257
7710,0.115103253224659,-39.752,257
7711,0.00264123428411606,-40.334,257
7712,0.130180631947951,-40.916,257
7713,0.0463290021715947,-42.082,257
7714,0.114739264711125,-42.667,257
7715,0.0996672474898173,-43.252,257
7716,0.113842975891759,-43.832,257
7717,0.0306592553363787,-44.417,257
7718,0.0370118967483379,-44.999,257
7719,0.085921085657748,-45.584,257
7720,0.025490096063662,-46.168,257
7721,0.0814605852370136,-46.749,257
7722,0.0418811975037379,-47.333,257
7723,0.0132207481317661,-47.917,257
7724,0.00679143227337527,-48.501,257
7725,0.0673590625432415,-48.94,256.93
7726,0.169157215144367,-49.667,257
7727,0.0504265164077351,-50.25,257
7728,0.00749350346754876,-50.835,257
7729,0.00546074935482806,-51.416,257
7730,0.0691447428011031,-52,257
7731,0.101843226478477,-52.582,257
7732,0.0184868476938857,-53.167,257
7733,0.0280617508335541,-53.75,257
7734,0.0021126494751092,-54.333,257
7735,0.00104401303394212,-54.917,257
7736,0.0526480238746458,-55.5,257
7737,0.0310152353274933,-56.083,257
7738,0.0298520371503698,-56.667,257
7739,0.00931599481434064,-57.25,257
7740,0.0124448203326345,-57.75,257
7741,0.0823744290827545,-58.25,257
7742,0.099270499885857,-58.756,257.01
7743,0.00775007703603225,-59.25,257
7744,0.0320290531941991,-59.751,257
7745,0.0387682888790909,-60.25,257
7746,0.0440001156102111,-60.752,257
7747,0.0282756238315888,-61.25,257
7748,0.0383645191040748,-61.75,257
7749,0.0797078243550973,-62.253,257
7750,0.109635401602559,-62.75,257
7751,0.0333453515908078,-63.25,257
7752,0.0116252618810157,-63.748,257
7753,0.236523488581022,-64.248,257
7754,0.332331602648812,-64.751,257
7755,0.095383566696711,-65.249,257
7756,0.0626920086223595,-65.749,257
7757,0.0159578011423403,-66.249,257
7758,0.0554344272843963,-66.75,257
7759,0.00628099534383933,-67.251,257
7760,0.022926114383152,-67.75,257
7761,0.0140973669174234,-68.333,257.17
7762,0.000306340896298794,-68.909,257.46
7763,0.0235166103023388,-69.441,256.59
7764,0.0638352179180494,-67.001,252.75
7765,0.0421525731167415,-67.001,254.45
7766,0.00646750453184025,-54.001,360
7767,0.0601885002956261,-53.5,360.07
7768,0.0536228389635608,-52.51,360.25
7769,0.0120854945493554,-52.009,360.34
7770,0.197840256779434,-51.5,360.35
7771,0.22473038212254,-51,360.42
7772,0.16607891461057,-50.5,360.49
7773,0.0169662576856756,-50,360.55
7774,0.0836725449976322,-49.499,360.63
7775,0.063938446840206,-49,360.69
7776,0.171733722672434,-48.501,360.76
7777,0.0840250845151912,-48,360.83
7778,0.0677606565510448,-47.5,360.9
7779,0.119948438668659,-47,360.97
7780,0.0172982848362375,-46.5,361.04
7781,0.012410403273852,-46,361.11
7782,0.000918583073724594,-45.5,361.18
7783,0.00921760459618939,-45,361.25
7784,0.0511769415749924,-44.501,361.32
7785,0.00690078805033812,-44,361.35
7786,0.0189328084071978,-43.501,361.34
7787,0.00527035689885483,-42.833,361.33
7788,0.0142526100735136,-42.414,361.29
7789,0.0123919522916052,-41.999,361.15
7790,0.0376554187574848,-41.583,361.01
7791,0.0126469952646664,-41,360.97
7792,0.00286951269923571,-40.5,360.98
7793,0.00542710663534611,-40,360.98
7794,0.0182198500015794,-39.5,360.98
7795,0.000370313767613441,-39,360.98
7796,0.0423129796007514,-38.5,360.98
7797,0.00952177528017471,-38,360.98
7798,0.01147681302426,-37.5,360.99
7799,0.0184150624594871,-37,361
7800,0.0230918213798747,-36.499,361
7801,0.0426217041352373,-36,361.01
7802,0.00614670755152417,-35.5,361.05
7803,0.01343169881639,-35,361.09
7804,0.00387464667792481,-34.5,361.16
7805,0.0234988575180893,-34,361.22
7806,0.037940133098983,-33.5,361.1
7807,0.11066896813376,-33,360.98
7808,0.0878991104247063,-32.5,361.12
7809,0.00380282371440708,-32,361.27
7810,0.0213834417662278,-31.502,361.42
7811,0.00340426335093186,-31,361.56
7812,0.00349436079411968,-30.501,361.7
7813,0.0293197830162262,-30,361.83
7814,0.00453394842171212,-29.5,361.81
7815,0.0401200091984607,-29,361.78
7816,0.0112653123279009,-28.5,361.75
7817,0.052389089632464,-28,361.72
7818,0.015448282782743,-27.5,361.69
7819,0.0419940354518746,-27,361.66
7820,0.0737173577340047,-26.5,361.65
7821,0.0873192908671459,-26,361.63
7822,0.0378823065627822,-25.5,361.59
7823,0.0421981194549848,-25,361.55
7824,0.0863587905283497,-24.5,361.53
7825,0.152596157588705,-24,361.5
7826,0.21097010731459,-23.5,361.47
7827,0.0609514271528294,-23,361.44
7828,0.155817948899941,-22.5,361.41
7829,0.196644187972578,-22.001,361.39
7830,0.192771892277357,-21.5,361.35
7831,0.228088058085625,-21,361.32
7832,0.0193937798384698,-20.5,361.29
7833,0.0499699189367916,-20,361.26
7834,0.152472134169713,-19.5,361.24
7835,0.00881188022933641,-19,361.22
7836,0.0429451395438412,-18.5,361.2
7837,0.0228729586834785,-18,361.17
7838,0.0144171185904299,-17.5,361.14
7839,0.0174581625190579,-17,361.11
7840,0.0380393747882975,-16.5,361.06
7841,0.0123928313828185,-16,361
7842,0.00286179085261407,-15.5,361
7843,0.0096149085080278,-15,361
7844,0.0779343177627705,-14.5,360.98
7845,0.0689914974709344,-14,360.96
7846,0.0868418318835273,-13.5,360.94
7847,0.141832693011432,-13,360.92
7848,0.117153700249778,-12.5,360.9
7849,0.0861946136498051,-12,360.87
7850,0.0112393881360688,-11.5,360.85
7851,0.000987159199603094,-10.499,360.8
7852,0.00263501398075245,-9.9998,360.78
7853,0.00845021263378906,-9.5005,360.56
7854,0.00105459272504678,-9,360.14
7855,0.0020993551586776,-8.498,359.71
7856,0.0129084051096015,-7.9997,359.28
7857,0.0226299413838706,-7.5007,358.85
7858,0.00485981182960027,-6.9995,358.44
7859,0.00144771439241544,-6.4998,358.03
7860,0.0343795222086935,-5.4998,357.15
7861,0.042505682454957,-4.9997,357
7862,0.0088830213519934,-4.5,357
7863,0.0420548644046802,-4.0003,357
7864,0.0326060102744833,-3.5002,357
7865,0.0600429293032078,-2.9992,357
7866,0.0654019877516548,-2.6667,357
7867,0.0658763295479256,-2.3333,357
7868,0.0296110690038704,-1.9998,357
7869,0.0134254359477924,-1.666,357
7870,0.00578693041214915,-1.3337,357
7871,0.00810372309252095,-0.9992,357
7872,0.00971040238027181,-0.6648,357
7873,0.00978304853159252,-0.3333,357
7874,0.0707696351092623,8e-04,357
7875,0.0738345341494498,0.3343,357
7876,0.0631021191460468,0.6652,357
7877,0.0262503353796096,1.334,357
7878,0.00289056943305606,1.6672,357
7879,0.00799507899290655,2.002,357
7880,0.0299795321559005,2.3335,357
7881,0.00338246464808242,2.6673,357
7882,0.00576740570097277,3.0002,357
7883,0.00120967150956689,3.3103,357
7884,0.00752724559498019,3.4032,357
7885,0.0107284579593865,3.4748,357
7886,0.00507580388985473,4.1715,357
7887,0.000152033181936392,4.432,357
7888,0.0137391299691284,4.622,357
7889,0.0959154807164118,4.7108,357
7890,0.0565631870194959,-28.513,374.95
7891,0.0856287947738732,-28.716,374.47
7892,0.0692032171840058,-28.817,374.18
7893,0.333769978659786,-28.917,373.97
7894,0.170821357966583,-29.066,373.55
7895,0.00527917656800083,-29.267,373.05
7896,0.0287579435271034,-29.5,372.47
7897,0.0225098341349501,-29.733,371.9
7898,0.0082184920115174,-29.751,371.33
7899,0.0244707984269098,-29.751,370.75
7900,0.0102361930297759,-29.75,370.17
7901,0.00555413589820333,-29.75,369.6
7902,0.0180221465761557,-29.751,369.03
7903,0.00897020012968711,-29.75,368.45
7904,0.00211259849579429,-29.751,367.3
7905,0.00979151058414731,-29.75,366.15
7906,0.0182298771835869,-29.75,365.58
7907,0.0030126657276055,-29.749,365
7908,0.0233507126298882,-29.75,364.42
7909,0.181595829051291,-29.635,363.85
7910,0.212827270859803,-29.467,363.3
7911,0.00654743577516474,-29.354,362.84
7912,0.285282054464685,-29.384,362.7
7913,0.224638870845475,-29.4,362.62
7914,0.0051531500516104,-29.434,362.43
7915,0.0280485668702815,-29.6,361.69
7916,0.0465720902905201,-29.733,361.12
7917,0.241506159222822,-29.867,360.54
7918,0.177913975869681,-30,359.97
7919,0.00286015184272888,-30.017,359.52
7920,0.0101062680302637,-30.017,358.94
7921,0.00243786415319337,-30,358.37
7922,0.279235649245841,-30,357.79
7923,0.0308974040060323,-30,356.64
7924,0.0373287396290524,-30,356.07
7925,0.101928417535851,-30.001,355.49
7926,0.107940535409594,-29.997,354.92
7927,0.0195036708903501,-30,354.34
7928,0.0563356137211836,-30.003,353.76
7929,0.0418573135219953,-30.018,353.19
7930,0.0386472678484266,-30.002,352.62
7931,0.0281177786945312,-30,352.04
7932,0.05893991651403,-30.017,350.89
7933,0.100881860081048,-29.999,350.32
7934,0.107494363151352,-30,349.74
7935,0.107983815219716,-30,348.88
7936,0.0580742852201078,-30,348.04
7937,0.0720863099477048,-30,347.19
7938,0.125341141823883,-30,346.34
7939,0.00841367655412297,-30,344.81
7940,0.121625890843525,-30,344.05
7941,0.0063972809209674,-29.999,343.29
7942,0.00328868675705859,-30,342.53
7943,0.0252197492157768,-30.017,341.76
7944,0.00352473978286964,-30,341
7945,0.0275529618485459,-30,340.25
7946,0.0126266756195201,-30.001,339.49
7947,0.0208259859886311,-30,338.74
7948,0.0304453151265887,-30,337.98
7949,0.0245835206216055,-30,337.22
7950,0.00100096497267779,-30,336.47
7951,0.0215132989215082,-30.017,335.71
7952,0.00961971365581416,-30.017,335.02
7953,0.00844201199930423,-29.999,334.34
7954,0.00713631138120545,-29.998,333.65
7955,0.0189643513139987,-30.001,332.96
7956,0.0180656261988103,-29.998,332.27
7957,0.0334432655339376,-30,331.57
7958,0.0248599403872556,-30.004,331.01
7959,0.001439879907623,-30,330.5
7960,0.0114640399191283,-30.001,330.18
7961,0.00543958422827097,-30,329.83
7962,0.0122365472500916,-30,329.26
7963,0.0253736768133705,-30,328.68
7964,0.0139004825867869,-29.983,327.53
7965,0.00706232620474463,-30,326.38
7966,0.00318164734711546,-30.001,326.03
7967,0.00185244532974118,-30.002,325.65
7968,0.00585879014518893,-30,325.08
7969,0.0167004482579053,-30.001,324.51
7970,0.000853907233523981,-29.985,323.93
7971,0.00207291450813545,-30,322.53
7972,0.0211251165391171,-30,321.98
7973,0.00573747801722087,-30,321.5
7974,0.0295937447361921,-30,320.62
7975,0.00190263010174026,-30,320.47
7976,0.0208108817278813,-29.884,319.64
7977,0.00319929401972189,-29.784,319.35
7978,0.022614520269927,-29.635,318.88
7979,0.0100278637097389,-29.487,318.41
7980,0.00462381385931899,-29.345,317.95
7981,0.00136288136265196,-29.04,317
7982,0.0258194977618038,-28.891,316.52
7983,0.102435439700112,-28.743,316.05
7984,0.00283753727157882,-28.595,315.58
7985,0.0212747162763085,-28.297,314.64
7986,0.0312180765370089,-28.149,314.17
7987,7.92256922218056e-05,-28,313.7
7988,0.0335911058703128,-27.95,313.53
7989,0.0289813729142699,-27.867,313.17
7990,0.0052605917365248,-27.801,312.9
7991,0.0366747308018952,-27.733,312.62
7992,0.033632194644821,-27.67,312.33
7993,0.114102734838172,-27.6,312.05
7994,0.112875720298908,-57.001,190
7995,0.00285513836519139,-62.317,190
7996,0.191515655678918,-60.985,189.99
7997,0.0008727786239216,-60.663,189.99
7998,0.245914747057666,-60.5,191
7999,0.12498113228112,-59.333,190
8000,0.144645438883599,-60.336,189.99
8001,0.163549370716303,-60.26,189.54
8002,0.00226948305330894,-60.766,191.84
8003,0.0583334915649956,-53.028,185.28
8004,0.132453188147149,-56.844,189.84
8005,0.0685064534161988,-58.5,190
8006,0.00698398569585689,-60.231,189.94
8007,0.302285568247428,-60.916,190.75
8008,0.0410069054301246,-61.667,191.17
8009,0.00273729748068614,-64.153,190.81
8010,0.000237729051266374,-64.743,190.51
8011,8.60713315948932e-05,-63.089,190.12
8012,0.00906185243516938,-62.4,190.17
8013,0.014194222662876,-61.666,191.17
8014,0.0107607702115156,-61.167,191.17
8015,0.00346558368452024,-60.666,191.18
8016,0.729288466058985,-60.794,191.17
8017,0.00554982732571721,-60.917,191.17
8018,0.00347579361694447,-61.043,191.17
8019,0.0750650005432642,-55.667,188.25
8020,0.0680984043905802,-54.334,186.67
8021,0.0324817432056788,-52.95,185.27
8022,0.000550822180459369,-16,210.01
8023,0.00105443306691117,-16.5,210
8024,0.00445173393212007,-17,210
8025,0.00496948481018509,-17.5,209.76
8026,4.81423625266185e-05,-18,210
8027,0.000401986104570989,-18.498,210
8028,0.00058436573558921,-19,210
8029,0.000983577700160524,-19.5,210
8030,2.44408825288629e-05,-20,210
8031,0.0063207931507546,-20.499,210
8032,0.00060882577567503,-21,210
8033,0.00109699018289758,-21.5,210
8034,0.00789032972987763,-22,210
8035,0.0136858751108195,-22.5,210
8036,0.000324971018475198,-23,210
8037,0.0041736205493776,-23.5,210
8038,0.00210059309189745,-24,210
8039,0.00225591436507697,-24.499,210
8040,0.00249243298464763,-25,210
8041,0.00204900235369788,-25.5,210
8042,0.0675054697763607,-26,210
8043,0.0638415299401004,-26.5,210
8044,0.0289389372234582,-27,210
8045,0.0896218976464144,-28,210
8046,0.00580754249866903,-28.5,210
8047,0.0717765864289032,-29,210
8048,0.05152389534929,-29.5,210
8049,0.0540970162995644,-30,210
8050,0.0826990936409972,-30.5,210
8051,0.185787743353715,-31,210
8052,0.0740983803899582,-31.5,210
8053,0.109260932212182,-32,210
8054,0.104939092463833,-32.999,210
8055,0.0733771240121771,-33.499,210
8056,0.275690538410643,-34,210
8057,0.0438428698017132,-34.5,210
8058,0.101776133554541,-34.999,210
8059,0.00295367194111164,-35.5,210
8060,0.184807075209725,-36,210
8061,0.0511873965395317,-36.5,210
8062,0.00482020637665533,-37,210
8063,0.00453603852626065,-37.499,210
8064,0.101408137803314,-38,210
8065,0.022152456560035,-38.5,210
8066,0.123191549348301,-39,210
8067,0.0700951397830759,-39.5,210
8068,0.0962501381004571,-40,210
8069,0.00755283562192914,-40.5,210
8070,0.108830707715458,-41,210
8071,0.137882264731499,-41.5,210
8072,0.262037529484986,-42,210
8073,0.0907469339077815,-42.5,210
8074,0.181018907758823,-43,210
8075,0.155905989704333,-43.5,210
8076,0.0497511249145262,-44,210
8077,0.0284380427728174,-44.5,210
8078,0.0147324998137883,-45,210
8079,0.0273535238933876,-45.999,210
8080,0.0429442901063931,-46.5,210
8081,0.00686280819996079,-47,210
8082,0.0048728327504082,-47.5,210
8083,0.00380865412078646,-47.999,210
8084,0.0105419683179337,-48.5,210
8085,0.0439140463436173,-49,210
8086,0.0325232056965358,-49.499,210
8087,0.0367383000266319,-49.999,210
8088,0.0471368605194561,-50.499,210
8089,0.0736514599552903,-51,210
8090,0.0174923151484057,-51.5,210
8091,0.0282935388287799,-52,210
8092,0.124802217531084,-52.498,210
8093,0.0195994289960108,-53.001,210
8094,0.0448249330561101,-53.5,210
8095,0.0186702544238472,-54.002,210
8096,0.00756416914432362,-54.499,210
8097,0.0141880560146134,-55,210
8098,0.0241626662531862,-55.502,210
8099,0.195032815314795,-56,210
8100,0.126850232503864,-56.5,210
8101,0.0781865075623537,-56.999,210
8102,0.243038202298322,-57.501,210
